TIRF Data File: Project 1320; Run 125
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
421.060	25.62	384.83	-2.988	4.023	9.996	11.176	12.00	-430.24	280.90	-261.62	-28.57	49.04	1.64	-1.07	100.17	143.93	168.57	197.75	80.32	-0.106	-0.088
421.080	25.61	385.46	-2.988	4.020	9.997	11.150	12.00	-423.85	282.04	-256.42	-36.75	54.92	1.65	-1.10	100.17	143.91	168.46	197.64	80.29	-0.103	-0.086
421.100	25.57	386.08	-2.987	4.021	9.996	11.117	12.02	-422.98	284.47	-252.16	-46.44	51.13	1.68	-1.13	99.99	143.77	168.29	197.57	80.31	-0.101	-0.083
421.120	25.54	386.55	-2.987	4.017	9.998	11.088	12.01	-419.45	285.38	-254.09	-46.16	46.88	1.65	-1.12	100.20	143.77	168.20	197.41	80.31	-0.098	-0.081
421.140	25.51	386.86	-2.986	4.027	9.997	11.065	12.01	-417.58	287.41	-256.80	-44.07	42.78	1.63	-1.12	100.24	143.70	168.09	197.33	80.28	-0.097	-0.079
421.160	25.47	387.10	-2.983	4.026	9.997	11.045	12.02	-418.58	294.57	-258.90	-43.22	36.02	1.62	-1.14	100.06	143.59	167.97	197.33	80.31	-0.095	-0.077
421.180	25.42	387.29	-2.987	4.020	9.998	11.015	12.01	-414.50	302.80	-262.46	-37.68	34.63	1.58	-1.15	99.60	143.49	167.92	197.20	80.28	-0.092	-0.075
421.200	25.34	387.65	-2.984	4.021	9.999	10.972	12.02	-406.52	307.88	-265.66	-29.98	40.19	1.53	-1.16	99.95	143.51	167.80	197.12	80.31	-0.089	-0.071
421.220	25.25	387.92	-2.994	4.021	9.999	10.926	12.02	-395.43	310.16	-263.20	-32.31	48.59	1.50	-1.18	99.88	143.38	167.75	196.99	80.26	-0.085	-0.067
421.240	25.18	388.19	-2.987	4.026	10.000	10.886	12.01	-380.67	314.22	-258.45	-43.23	52.40	1.47	-1.22	99.95	143.33	167.69	196.94	80.29	-0.081	-0.064
421.260	25.10	388.35	-2.990	4.024	10.002	10.846	12.02	-372.18	321.06	-256.89	-47.53	45.62	1.45	-1.25	99.85	143.20	167.61	196.86	80.28	-0.078	-0.060
421.280	25.02	388.51	-2.990	4.020	10.002	10.808	12.01	-364.89	324.31	-259.01	-46.15	37.64	1.41	-1.25	99.81	143.09	167.52	196.71	80.28	-0.075	-0.057
421.300	24.95	388.66	-2.990	4.024	10.003	10.773	12.02	-354.86	328.20	-261.67	-45.09	35.23	1.36	-1.25	99.74	143.01	167.41	196.63	80.30	-0.071	-0.054
421.320	24.87	388.70	-2.988	4.020	10.003	10.740	12.01	-347.02	338.04	-264.56	-44.27	31.50	1.31	-1.28	100.17	142.93	167.32	196.52	80.27	-0.069	-0.051
421.340	24.81	388.90	-2.990	4.020	10.005	10.706	12.02	-336.67	347.82	-266.33	-39.35	28.61	1.26	-1.31	99.81	142.75	167.24	196.44	80.30	-0.066	-0.048
421.360	24.75	389.29	-2.990	4.020	10.007	10.669	12.02	-320.17	351.00	-267.11	-32.41	33.04	1.20	-1.31	99.67	142.67	167.12	196.37	80.26	-0.062	-0.045
421.380	24.70	389.56	-2.990	4.021	10.008	10.642	12.02	-303.09	351.82	-264.13	-35.31	41.00	1.15	-1.33	100.10	142.64	167.04	196.21	80.30	-0.060	-0.042
421.400	24.67	389.91	-2.988	4.024	10.010	10.620	12.02	-291.53	355.56	-259.04	-46.06	41.30	1.13	-1.37	99.78	142.43	166.95	196.13	80.27	-0.057	-0.040
421.420	24.64	390.42	-2.987	4.027	10.011	10.595	12.02	-282.54	360.19	-257.22	-49.88	33.30	1.10	-1.40	99.78	142.35	166.84	196.00	80.28	-0.055	-0.038
421.440	24.64	390.81	-2.990	4.021	10.013	10.583	12.00	-273.24	362.20	-257.06	-47.85	26.94	1.06	-1.41	99.81	142.28	166.78	195.90	80.29	-0.054	-0.037
421.460	24.66	391.44	-2.990	4.020	10.013	10.575	12.02	-265.33	365.44	-258.96	-45.59	22.30	1.02	-1.41	99.92	142.12	166.70	195.82	80.26	-0.053	-0.036
421.480	24.70	392.18	-2.990	4.017	10.015	10.569	12.01	-258.75	372.00	-261.45	-42.73	16.04	0.99	-1.42	99.88	142.04	166.59	195.64	80.29	-0.052	-0.036
421.500	24.75	393.04	-2.990	4.023	10.015	10.571	12.02	-251.14	377.19	-262.10	-37.91	17.87	0.96	-1.44	99.81	141.96	166.50	195.51	80.26	-0.053	-0.036
421.520	24.82	394.02	-2.987	4.017	10.015	10.573	12.01	-241.45	377.65	-261.68	-33.69	26.13	0.92	-1.44	99.78	141.88	166.36	195.43	80.29	-0.053	-0.036
421.540	24.89	395.15	-2.986	4.021	10.018	10.570	12.03	-233.17	376.26	-258.38	-39.30	31.12	0.90	-1.46	99.78	141.78	166.33	195.30	80.27	-0.052	-0.036
421.560	24.94	396.36	-2.990	4.017	10.018	10.562	12.02	-227.25	377.36	-252.76	-48.66	30.83	0.90	-1.49	99.78	141.72	166.22	195.14	80.29	-0.052	-0.035
421.580	25.02	397.69	-2.984	4.023	10.018	10.558	12.01	-226.48	380.28	-250.28	-49.61	23.00	0.90	-1.52	99.85	141.59	166.13	194.98	80.28	-0.051	-0.035
421.600	25.09	399.10	-2.988	4.024	10.018	10.552	12.01	-226.40	380.16	-252.94	-46.57	17.33	0.90	-1.50	99.78	141.54	165.96	194.88	80.27	-0.051	-0.034
421.620	25.19	400.74	-2.984	4.020	10.017	10.549	12.00	-224.20	381.33	-256.18	-45.85	15.75	0.88	-1.49	99.78	141.46	165.85	194.75	80.30	-0.050	-0.034
421.640	25.27	402.26	-2.990	4.020	10.019	10.543	12.03	-220.00	386.57	-259.59	-40.32	10.89	0.85	-1.49	99.78	141.38	165.76	194.57	80.26	-0.050	-0.033
421.660	25.33	403.90	-2.990	4.026	10.018	10.524	12.01	-211.17	388.84	-260.60	-33.07	15.16	0.81	-1.49	99.67	141.41	165.65	194.46	80.30	-0.048	-0.031
421.680	25.37	405.27	-2.993	4.017	10.018	10.506	12.03	-199.30	387.09	-258.04	-35.57	27.86	0.77	-1.50	99.71	141.33	165.56	194.36	80.26	-0.047	-0.030
421.700	25.41	406.52	-2.986	4.023	10.019	10.492	12.01	-196.55	385.58	-253.58	-46.94	26.38	0.78	-1.52	99.78	141.25	165.45	194.20	80.29	-0.045	-0.029
421.720	25.45	407.62	-2.990	4.024	10.017	10.481	12.03	-196.47	386.44	-250.95	-52.41	20.65	0.78	-1.54	99.78	141.20	165.22	194.04	80.27	-0.044	-0.027
421.740	25.47	408.71	-2.988	4.027	10.017	10.461	12.02	-192.14	388.67	-251.67	-49.05	17.84	0.76	-1.54	99.85	141.12	165.14	193.91	80.28	-0.042	-0.026
421.760	25.48	409.69	-2.990	4.017	10.018	10.439	12.01	-189.23	390.23	-255.75	-46.86	9.22	0.74	-1.53	99.85	141.14	165.03	193.76	80.29	-0.040	-0.024
421.780	25.48	410.35	-2.987	4.024	10.019	10.420	12.02	-180.91	392.78	-259.39	-45.08	7.15	0.70	-1.51	99.74	141.01	164.86	193.63	80.27	-0.039	-0.022
421.800	25.45	410.86	-2.988	4.026	10.016	10.395	12.02	-166.69	397.32	-259.55	-38.31	9.94	0.64	-1.53	99.71	140.99	164.77	193.47	80.30	-0.037	-0.019
421.820	25.40	411.25	-2.993	4.023	10.018	10.367	12.02	-155.64	399.58	-258.41	-34.42	14.43	0.60	-1.55	99.71	140.91	164.66	193.34	80.26	-0.034	-0.017
421.840	25.35	411.29	-2.988	4.023	10.018	10.346	12.02	-143.03	399.30	-255.62	-42.26	20.13	0.56	-1.56	99.64	140.85	164.54	193.24	80.30	-0.032	-0.015
421.860	25.29	411.25	-2.994	4.018	10.019	10.320	12.01	-129.70	401.29	-251.92	-51.48	16.54	0.51	-1.59	99.64	140.83	164.49	193.08	80.27	-0.029	-0.012
421.880	25.24	411.13	-2.990	4.016	10.019	10.303	12.02	-119.66	404.37	-251.76	-50.19	6.35	0.48	-1.61	99.14	140.72	164.35	192.92	80.29	-0.028	-0.011
421.900	25.19	410.98	-2.990	4.013	10.018	10.288	12.01	-107.32	404.33	-253.58	-48.40	2.66	0.42	-1.59	99.56	140.70	164.26	192.79	80.27	-0.026	-0.009
421.920	25.17	410.78	-2.990	4.023	10.019	10.284	12.03	-96.83	406.08	-257.17	-46.64	-4.48	0.38	-1.58	99.53	140.64	164.15	192.64	80.28	-0.026	-0.009
421.940	25.14	410.71	-2.990	4.017	10.018	10.275	12.02	-88.06	410.85	-260.32	-39.24	-8.89	0.34	-1.58	99.56	140.59	164.00	192.48	80.29	-0.025	-0.008
421.960	25.14	410.71	-2.986	4.023	10.019	10.274	12.03	-74.28	415.14	-259.26	-33.43	-0.35	0.29	-1.60	99.00	140.46	163.86	192.38	80.26	-0.025	-0.008
421.980	25.12	410.63	-2.994	4.018	10.019	10.269	12.02	-62.64	415.49	-256.11	-38.48	7.57	0.24	-1.62	99.46	140.43	163.83	192.30	80.29	-0.024	-0.007
422.000	25.09	410.59	-2.986	4.018	10.020	10.257	12.02	-52.26	414.47	-251.95	-49.59	5.95	0.21	-1.65	98.93	140.35	163.66	192.17	80.25	-0.023	-0.006
422.020	25.05	410.47	-2.987	4.024	10.018	10.243	12.02	-40.54	415.21	-250.23	-52.54	-0.80	0.16	-1.66	99.25	140.28	163.55	191.98	80.30	-0.022	-0.005
422.040	25.01	410.35	-2.990	4.016	10.019	10.228	12.01	-32.25	415.82	-249.82	-50.25	-9.35	0.13	-1.66	99.35	140.22	163.44	191.91	80.27	-0.020	-0.003
422.060	24.96	410.16	-2.983	4.023	10.017	10.213	12.03	-24.13	417.34	-254.25	-47.56	-13.77	0.09	-1.64	99.14	140.12	163.30	191.77	80.29	-0.019	-0.002
422.080	24.92	409.92	-2.990	4.017	10.018	10.204	12.02	-14.09	419.88	-256.97	-43.53	-16.15	0.05	-1.63	99.46	140.01	163.21	191.67	80.28	-0.018	-0.001
422.100	24.89	409.77	-2.988	4.023	10.017	10.196	12.01	-7.06	422.13	-257.66	-36.25	-15.41	0.03	-1.64	98.96	139.96	163.13	191.57	80.26	-0.018	0.000
422.120	24.87	409.61	-2.987	4.018	10.018	10.191	12.03	7.00	422.70	-255.05	-36.57	-3.65	-0.03	-1.66	99.49	139.93	163.01	191.44	80.29	-0.017	0.000
422.140	24.86	409.69	-2.990	4.020	10.017	10.183	12.02	27.65	422.39	-250.33	-48.69	-0.74	-0.11	-1.69	99.32	139.91	162.87	191.31	80.25	-0.016	0.001
422.160	24.83	410.08	-2.990	4.023	10.018	10.161	12.02	41.62	422.61	-248.34	-55.17	-11.49	-0.17	-1.70	99.25	139.85	162.76	191.15	80.29	-0.014	0.003
422.180	24.80	410.55	-2.990	4.007	10.018	10.137	12.03	58.08	420.85	-249.80	-53.99	-17.80	-0.23	-1.68	99.28	139.75	162.70	191.04	80.27	-0.012	0.006
422.200	24.78	411.06	-2.990	4.018	10.015	10.116	12.03	80.37	418.44	-252.48	-53.59	-22.63	-0.32	-1.66	99.28	139.72	162.53	190.89	80.29	-0.010	0.008
422.220	24.75	411.56	-2.990	4.020	10.014	10.094	12.02	99.62	419.32	-256.71	-50.16	-28.15	-0.39	-1.63	99.21	139.64	162.42	190.78	80.27	-0.008	0.010
422.240	24.73	411.92	-2.990	4.017	10.015	10.078	12.03	116.21	423.46	-257.93	-44.05	-25.75	-0.45	-1.64	99.25	139.54	162.30	190.65	80.27	-0.006	0.011
422.260	24.73	412.23	-2.984	4.017	10.015	10.070	12.02	132.15	425.83	-256.54	-41.82	-18.00	-0.52	-1.66	99.14	139.59	162.19	190.47	80.29	-0.005	0.012
422.280	24.72	412.74	-2.990	4.020	10.014	10.054	12.05	152.11	424.00	-252.22	-52.12	-12.33	-0.60	-1.68	99.11	139.43	162.10	190.39	80.26	-0.004	0.014
422.300	24.71	413.52	-2.988	4.018	10.015	10.031	12.05	170.82	419.51	-250.04	-63.58	-15.20	-0.68	-1.68	99.11	139.54	161.99	190.24	80.29	-0.002	0.016
422.320	24.70	414.34	-2.986	4.021	10.014	10.005	12.06	186.47	415.10	-250.35	-64.09	-23.84	-0.74	-1.66	99.42	139.49	161.85	190.08	80.25	0.001	0.019
422.340	24.69	415.28	-2.984	4.024	10.012	9.980	12.07	208.43	411.75	-254.09	-58.70	-25.57	-0.82	-1.62	99.11	139.54	161.76	189.92	80.29	0.003	0.021
422.360	24.71	416.18	-2.986	4.020	10.013	9.964	12.07	229.77	409.44	-259.38	-55.02	-29.59	-0.89	-1.58	99.11	139.43	161.59	189.84	80.27	0.005	0.023
422.380	24.72	417.08	-2.988	4.023	10.014	9.948	12.06	246.24	406.72	-263.04	-48.07	-31.69	-0.94	-1.55	99.11	139.49	161.51	189.69	80.29	0.007	0.025
422.400	24.74	417.97	-2.990	4.018	10.014	9.933	12.08	267.77	404.02	-260.24	-46.11	-20.32	-1.03	-1.55	99.03	139.49	161.40	189.53	80.28	0.008	0.026
422.420	24.75	418.83	-2.984	4.020	10.013	9.919	12.08	288.19	402.76	-257.11	-52.95	-11.51	-1.12	-1.57	99.03	139.51	161.25	189.43	80.27	0.009	0.028
422.440	24.78	419.89	-2.990	4.020	10.014	9.904	12.06	302.72	400.29	-254.53	-62.88	-14.30	-1.19	-1.57	99.11	139.49	161.08	189.32	80.29	0.011	0.029
422.460	24.81	420.91	-2.988	4.020	10.014	9.894	12.06	317.22	394.98	-253.23	-67.27	-17.46	-1.25	-1.56	99.07	139.57	161.00	189.19	80.26	0.012	0.030
422.480	24.82	422.20	-2.990	4.024	10.015	9.868	12.07	333.26	388.40	-255.59	-64.80	-22.65	-1.30	-1.52	99.07	139.51	160.86	189.04	80.31	0.015	0.033
422.500	24.83	423.41	-2.990	4.017	10.016	9.843	12.08	352.13	382.74	-261.57	-59.20	-26.18	-1.35	-1.46	99.07	139.59	160.72	188.98	80.27	0.018	0.036
422.520	24.82	424.54	-2.990	4.016	10.018	9.813	12.09	373.70	379.47	-263.94	-53.74	-22.73	-1.42	-1.44	99.49	139.64	160.66	188.88	80.31	0.021	0.039
422.540	24.81	425.67	-2.988	4.024	10.017	9.781	12.07	389.50	375.76	-264.56	-47.87	-16.00	-1.47	-1.42	99.35	139.67	160.55	188.72	80.28	0.024	0.042
422.560	24.79	426.61	-2.993	4.021	10.020	9.754	12.08	405.43	370.51	-261.70	-52.33	-7.25	-1.55	-1.42	99.42	139.78	160.49	188.70	80.28	0.027	0.045
422.580	24.78	427.74	-2.990	4.021	10.024	9.724	12.07	418.77	363.43	-257.82	-62.84	-5.42	-1.62	-1.41	99.42	139.83	160.46	188.57	80.30	0.031	0.048
422.600	24.77	428.80	-3.002	4.018	10.025	9.696	12.08	422.48	351.93	-256.40	-66.66	-14.17	-1.65	-1.37	99.35	139.80	160.32	188.51	80.28	0.034	0.051
422.620	24.77	430.09	-2.990	4.016	10.026	9.665	12.07	432.57	340.38	-256.06	-64.42	-19.36	-1.69	-1.33	99.32	139.83	160.23	188.46	80.32	0.037	0.055
422.640	24.75	431.34	-2.993	4.017	10.028	9.629	12.06	453.17	332.90	-258.63	-58.41	-22.06	-1.75	-1.29	99.35	139.99	160.09	188.36	80.27	0.041	0.059
422.660	24.72	432.59	-2.990	4.014	10.027	9.591	12.08	467.51	328.12	-261.13	-50.41	-21.99	-1.79	-1.26	99.25	139.96	160.06	188.28	80.30	0.045	0.063
422.680	24.71	433.61	-2.987	4.021	10.030	9.566	12.07	479.19	322.94	-260.72	-47.10	-10.60	-1.84	-1.24	99.28	139.93	159.98	188.25	80.29	0.048	0.065
422.700	24.69	434.66	-2.993	4.018	10.031	9.532	12.08	489.75	316.78	-257.98	-52.24	-0.38	-1.90	-1.23	99.28	140.14	159.92	188.23	80.30	0.052	0.069
422.720	24.66	435.64	-2.996	4.018	10.033	9.500	12.08	495.03	309.70	-253.64	-62.02	-0.20	-1.95	-1.22	99.18	140.09	159.89	188.15	80.29	0.056	0.073
422.740	24.65	436.81	-2.990	4.018	10.033	9.471	12.08	497.60	301.07	-250.83	-64.62	-6.80	-1.98	-1.20	99.53	140.14	159.84	188.15	80.28	0.059	0.076
422.760	24.63	438.14	-2.990	4.001	10.035	9.436	12.08	503.13	291.60	-252.81	-60.72	-16.26	-1.99	-1.15	99.14	140.14	159.78	188.15	80.29	0.063	0.080
422.780	24.62	439.47	-2.990	4.014	10.037	9.401	12.07	516.16	285.55	-256.03	-55.87	-18.25	-2.02	-1.12	98.72	140.20	159.78	188.07	80.27	0.068	0.084
422.800	24.60	440.68	-2.983	4.024	10.035	9.370	12.08	527.19	282.28	-258.12	-47.68	-13.73	-2.04	-1.09	98.96	140.25	159.86	188.02	80.31	0.071	0.088
422.820	24.59	441.74	-2.988	4.023	10.036	9.343	12.08	531.60	278.94	-256.74	-43.82	-6.62	-2.07	-1.09	98.75	140.28	159.89	188.04	80.28	0.074	0.091
422.840	24.59	442.71	-2.990	4.023	10.037	9.323	12.07	537.27	275.37	-253.31	-50.77	1.68	-2.12	-1.09	99.07	140.38	159.92	188.07	80.29	0.077	0.093
422.860	24.60	443.69	-2.990	4.017	10.039	9.304	12.07	538.96	267.77	-250.23	-61.34	-0.31	-2.15	-1.07	98.75	140.41	159.89	188.04	80.27	0.079	0.096
422.880	24.59	444.78	-2.990	4.024	10.039	9.280	12.07	538.18	261.25	-248.91	-63.92	-10.23	-2.16	-1.05	99.03	140.46	159.98	188.07	80.29	0.082	0.098
422.900	24.60	445.84	-2.990	4.020	10.040	9.260	12.09	543.33	257.91	-249.84	-60.04	-15.59	-2.17	-1.03	99.00	140.46	160.06	188.12	80.31	0.084	0.101
422.920	24.62	446.90	-2.993	4.017	10.039	9.245	12.07	551.51	256.51	-253.64	-51.50	-16.55	-2.17	-1.01	99.07	140.51	160.09	188.17	80.28	0.086	0.103
422.940	24.65	447.79	-2.990	4.013	10.041	9.238	12.08	555.81	254.95	-254.99	-43.65	-11.79	-2.18	-1.00	99.11	140.62	160.12	188.20	80.31	0.087	0.103
422.960	24.66	448.69	-2.987	4.021	10.040	9.223	12.08	559.37	250.72	-255.00	-44.27	-2.58	-2.19	-0.98	98.89	140.67	160.26	188.28	80.27	0.089	0.105
422.980	24.66	449.40	-2.994	4.018	10.039	9.210	12.07	562.99	247.06	-250.57	-55.32	4.47	-2.25	-0.99	98.86	140.70	160.32	188.28	80.31	0.090	0.107
423.000	24.66	450.22	-2.990	4.016	10.040	9.193	12.08	559.23	244.25	-246.47	-63.32	-0.43	-2.27	-0.99	98.68	140.70	160.35	188.33	80.28	0.092	0.109
423.020	24.65	451.12	-2.986	4.017	10.039	9.171	12.08	555.53	239.94	-246.95	-61.46	-10.32	-2.25	-0.97	99.03	140.78	160.46	188.38	80.31	0.095	0.111
423.040	24.64	452.13	-2.994	4.018	10.040	9.147	12.08	559.31	236.88	-249.90	-56.40	-17.01	-2.24	-0.95	99.07	140.83	160.49	188.46	80.29	0.098	0.114
423.060	24.63	452.99	-2.997	4.020	10.040	9.125	12.07	564.76	235.60	-253.29	-48.39	-17.45	-2.23	-0.93	99.11	140.83	160.57	188.49	80.27	0.100	0.117
423.080	24.64	453.73	-2.993	4.021	10.040	9.114	12.08	567.76	234.67	-254.93	-41.13	-9.53	-2.23	-0.92	99.00	140.96	160.66	188.57	80.31	0.102	0.118
423.100	24.66	454.36	-2.990	4.016	10.039	9.108	12.08	569.88	232.84	-253.32	-44.60	-0.30	-2.25	-0.92	98.96	140.93	160.74	188.62	80.28	0.102	0.119
423.120	24.65	454.99	-2.984	4.021	10.040	9.094	12.09	571.80	229.60	-248.62	-57.66	3.80	-2.30	-0.92	99.32	140.99	160.77	188.67	80.31	0.104	0.121
423.140	24.64	455.53	-2.986	4.020	10.040	9.079	12.08	566.12	225.63	-245.67	-63.92	-3.17	-2.30	-0.92	98.96	141.01	160.77	188.70	80.28	0.106	0.123
423.160	24.64	456.27	-2.994	4.021	10.041	9.063	12.08	562.17	222.78	-247.00	-60.75	-13.87	-2.28	-0.90	98.96	140.99	160.86	188.75	80.30	0.108	0.125
423.180	24.63	457.06	-2.994	4.020	10.039	9.046	12.06	569.20	221.22	-251.02	-54.08	-13.89	-2.27	-0.88	99.00	141.04	160.94	188.85	80.28	0.110	0.127
423.200	24.62	457.64	-2.994	4.017	10.041	9.029	12.06	568.45	220.86	-253.70	-45.49	-11.05	-2.24	-0.87	98.93	141.12	161.00	188.91	80.30	0.112	0.129
423.220	24.62	458.23	-2.990	4.018	10.039	9.018	12.06	568.39	219.46	-255.42	-40.19	-3.19	-2.23	-0.86	98.89	141.20	161.14	188.96	80.30	0.113	0.130
423.240	24.63	458.78	-2.993	4.018	10.040	9.011	12.05	575.71	216.94	-251.63	-49.38	7.20	-2.29	-0.86	98.82	141.09	161.11	189.01	80.27	0.114	0.131
423.260	24.63	459.17	-2.993	4.023	10.039	9.004	12.03	570.60	214.53	-247.30	-60.41	1.04	-2.31	-0.87	98.79	141.07	161.23	189.19	80.30	0.115	0.132
423.280	24.61	459.71	-2.996	4.020	10.040	8.986	12.03	564.80	211.37	-246.56	-62.11	-8.82	-2.29	-0.86	98.72	141.12	161.25	189.19	80.27	0.117	0.134
423.300	24.61	460.18	-2.988	4.020	10.039	8.977	12.04	568.84	210.78	-248.88	-56.93	-12.38	-2.29	-0.85	98.65	141.14	161.28	189.32	80.30	0.118	0.135
423.320	24.62	460.65	-2.994	4.021	10.040	8.971	12.03	568.56	211.47	-251.23	-48.31	-14.27	-2.26	-0.84	98.96	141.12	161.37	189.45	80.28	0.119	0.136
423.340	24.62	461.24	-2.990	4.021	10.041	8.961	12.02	568.75	209.78	-253.13	-42.21	-6.69	-2.25	-0.83	98.96	141.12	161.37	189.53	80.29	0.121	0.138
423.360	24.63	461.63	-2.994	4.016	10.041	8.956	12.02	572.15	207.15	-251.32	-46.63	4.74	-2.28	-0.82	98.79	141.17	161.45	189.64	80.29	0.121	0.138
423.380	24.64	461.94	-2.996	4.014	10.041	8.954	12.01	570.20	205.02	-248.58	-56.89	6.27	-2.29	-0.82	98.93	141.17	161.45	189.74	80.28	0.121	0.138
423.400	24.67	462.53	-2.990	4.023	10.040	8.951	12.02	566.70	203.35	-245.59	-63.64	0.23	-2.31	-0.83	98.93	141.14	161.48	189.84	80.30	0.122	0.139
423.420	24.69	463.11	-2.996	4.018	10.041	8.949	12.03	565.25	202.11	-247.41	-59.92	-9.21	-2.28	-0.82	98.86	141.09	161.57	189.92	80.27	0.122	0.139
423.440	24.72	463.62	-2.987	4.020	10.039	8.949	12.04	564.41	201.08	-252.15	-52.13	-14.64	-2.24	-0.80	99.21	141.12	161.59	190.00	80.31	0.122	0.139
423.460	24.73	464.25	-2.980	4.021	10.040	8.942	12.02	564.36	201.00	-254.45	-42.71	-11.55	-2.22	-0.79	98.68	141.07	161.68	190.13	80.26	0.123	0.140
423.480	24.75	464.76	-2.990	4.014	10.040	8.937	12.04	566.86	200.40	-254.09	-39.64	-2.23	-2.23	-0.79	99.42	141.14	161.74	190.24	80.30	0.123	0.141
423.500	24.74	465.19	-2.990	4.018	10.040	8.925	12.03	568.18	199.98	-251.30	-48.02	5.89	-2.26	-0.80	99.18	141.12	161.88	190.29	80.29	0.125	0.142
423.520	24.73	465.50	-2.993	4.026	10.039	8.917	12.03	566.06	196.78	-247.10	-59.18	3.81	-2.29	-0.80	99.18	140.93	161.85	190.39	80.29	0.126	0.143
432.520	24.95	475.89	-2.990	0.024	10.311	8.801	12.02	156.64	36.28	-47.92	-18.99	20.98	-3.27	-0.76	95.89	143.17	164.94	185.41	80.28	0.172	0.177
432.540	24.98	476.13	-2.990	0.021	10.313	8.804	12.01	161.88	38.34	-49.41	-13.53	19.44	-3.28	-0.78	96.03	143.12	165.00	185.33	80.29	0.171	0.176
432.560	25.01	476.21	-2.983	0.022	10.311	8.815	12.02	161.65	38.38	-50.87	-7.43	23.45	-3.18	-0.75	95.96	143.09	164.97	185.36	80.26	0.170	0.175
432.580	25.03	476.21	-2.990	0.021	10.312	8.822	12.03	157.72	37.77	-50.64	-9.87	31.24	-3.11	-0.75	95.43	143.01	164.94	185.36	80.29	0.169	0.174
432.600	25.01	476.09	-2.994	0.021	10.310	8.818	12.01	157.00	36.31	-48.20	-19.62	35.40	-3.26	-0.75	95.50	143.06	164.91	185.28	80.26	0.169	0.174
432.620	25.00	476.13	-2.986	0.022	10.311	8.814	12.02	155.75	35.50	-46.56	-22.13	30.31	-3.35	-0.76	95.89	143.04	164.83	185.23	80.29	0.170	0.175
432.640	25.00	476.25	-2.988	0.025	10.311	8.809	12.01	155.13	36.91	-48.21	-17.55	23.10	-3.22	-0.77	95.92	143.01	164.86	185.20	80.26	0.170	0.175
432.660	24.98	476.32	-2.984	0.021	10.311	8.803	12.02	160.48	37.27	-50.56	-12.12	20.28	-3.17	-0.74	95.96	142.93	164.83	185.15	80.29	0.171	0.176
432.680	24.98	476.21	-2.986	0.021	10.311	8.805	12.01	161.88	37.76	-50.91	-8.74	22.33	-3.18	-0.74	95.85	142.93	164.80	185.07	80.28	0.171	0.176
432.700	24.98	475.89	-2.990	0.024	10.312	8.810	12.02	159.30	38.83	-49.04	-10.07	30.48	-3.25	-0.79	95.78	142.91	164.83	185.07	80.27	0.170	0.175
432.720	24.99	475.62	-2.987	0.017	10.312	8.818	12.00	158.90	38.37	-46.76	-17.62	37.84	-3.40	-0.82	95.71	142.88	164.80	184.99	80.29	0.169	0.174
432.740	24.99	475.39	-2.990	0.022	10.311	8.822	12.03	155.81	37.05	-45.76	-23.29	33.12	-3.40	-0.81	95.64	142.83	164.74	184.94	80.26	0.169	0.174
432.760	24.98	475.35	-2.983	0.021	10.312	8.820	12.01	156.53	35.98	-47.17	-20.60	26.76	-3.32	-0.76	95.64	142.93	164.69	184.91	80.29	0.169	0.174
432.780	24.97	475.23	-2.986	0.021	10.312	8.819	12.02	161.65	38.18	-49.15	-14.88	22.90	-3.29	-0.78	95.64	142.88	164.63	184.84	80.25	0.169	0.174
432.800	24.96	475.03	-2.990	0.021	10.311	8.818	12.03	160.42	40.72	-50.66	-7.46	19.14	-3.17	-0.80	95.14	142.78	164.66	184.84	80.30	0.169	0.174
432.820	24.95	474.76	-2.990	0.017	10.312	8.822	12.01	159.06	39.06	-50.67	-6.84	26.53	-3.14	-0.77	95.78	142.83	164.66	184.78	80.27	0.169	0.174
432.840	24.96	474.45	-2.990	0.024	10.310	8.829	12.03	159.03	38.49	-48.20	-15.29	34.60	-3.30	-0.80	95.50	142.78	164.69	184.73	80.29	0.168	0.173
432.860	24.95	474.25	-2.988	0.021	10.311	8.832	12.01	157.28	38.14	-46.68	-22.87	32.39	-3.37	-0.82	95.46	142.75	164.66	184.65	80.28	0.168	0.172
432.880	24.95	473.94	-2.983	0.027	10.311	8.834	12.02	158.83	36.37	-45.80	-25.49	28.68	-3.47	-0.79	95.39	142.75	164.71	184.57	80.27	0.167	0.172
432.900	24.94	473.71	-2.986	0.027	10.311	8.838	12.03	161.12	39.20	-47.61	-19.33	21.58	-3.38	-0.82	95.36	142.67	164.69	184.55	80.29	0.167	0.172
432.920	24.94	473.63	-2.987	0.022	10.311	8.837	12.02	161.39	40.20	-49.72	-13.08	17.66	-3.25	-0.81	95.36	142.62	164.69	184.50	80.26	0.167	0.172
432.940	24.94	473.28	-2.984	0.024	10.311	8.846	12.02	161.08	38.67	-50.77	-10.01	24.60	-3.17	-0.76	95.60	142.62	164.74	184.42	80.29	0.166	0.171
432.960	24.95	472.92	-2.987	0.022	10.312	8.854	12.02	157.73	38.52	-50.21	-12.32	31.61	-3.14	-0.77	95.43	142.62	164.80	184.34	80.26	0.165	0.169
