TIRF Data File: Project 1320; Run 128
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
151.280	24.95	400.15	-0.011	0.031	9.724	10.478	7.87	-442.63	-8.35	-248.14	37.08	-19.44	1.78	0.03	101.44	154.82	165.76	185.38	80.10	-0.072	-0.030
151.300	24.95	400.70	-0.015	0.028	9.726	10.465	7.89	-440.33	-7.14	-245.89	32.72	-25.45	1.79	0.03	101.40	154.67	165.62	185.10	80.14	-0.071	-0.029
151.320	24.95	401.36	-0.011	0.024	9.725	10.448	7.89	-430.16	-10.10	-253.58	36.07	-30.67	1.70	0.04	101.12	154.48	165.42	184.89	80.12	-0.069	-0.027
151.340	24.96	402.19	-0.017	0.021	9.727	10.431	7.89	-410.89	-11.26	-260.42	34.18	-30.73	1.58	0.04	101.02	154.27	165.34	184.63	80.12	-0.067	-0.026
151.360	24.98	403.01	-0.017	0.028	9.730	10.417	7.90	-401.48	-8.06	-261.77	33.38	-36.45	1.53	0.03	100.73	154.06	165.20	184.42	80.14	-0.066	-0.024
151.380	24.99	403.67	-0.015	0.021	9.730	10.406	7.90	-392.00	-5.20	-266.11	42.87	-38.28	1.47	0.02	100.56	153.93	165.17	184.16	80.12	-0.065	-0.023
151.400	25.01	404.41	-0.014	0.028	9.735	10.393	7.91	-373.64	-6.33	-269.11	46.27	-26.47	1.39	0.02	99.95	153.77	164.97	183.95	80.16	-0.063	-0.022
151.420	25.01	405.19	-0.015	0.021	9.738	10.372	7.91	-357.98	-5.94	-265.24	37.85	-17.14	1.35	0.02	100.06	153.59	164.88	183.69	80.12	-0.061	-0.020
151.440	25.01	405.94	-0.018	0.030	9.740	10.356	7.93	-345.91	-4.33	-261.02	31.85	-17.55	1.33	0.02	99.88	153.43	164.71	183.32	80.15	-0.059	-0.019
151.460	25.03	406.68	-0.015	0.030	9.744	10.344	7.92	-333.19	-3.73	-262.11	34.03	-21.35	1.27	0.01	99.92	153.19	164.57	183.09	80.11	-0.058	-0.017
151.480	25.06	407.27	-0.014	0.027	9.750	10.344	7.94	-319.06	-4.21	-267.87	38.42	-24.20	1.19	0.02	99.81	152.96	164.40	182.75	80.13	-0.057	-0.017
151.500	25.11	407.93	-0.014	0.030	9.754	10.347	7.95	-306.37	-4.58	-269.11	36.19	-26.07	1.14	0.02	99.71	152.77	164.26	182.46	80.13	-0.057	-0.018
151.520	25.15	408.52	-0.014	0.034	9.759	10.345	7.92	-296.13	-0.70	-267.73	41.73	-30.20	1.11	0.00	99.64	152.59	163.98	182.15	80.12	-0.057	-0.018
151.540	25.16	409.14	-0.015	0.033	9.762	10.334	7.92	-279.42	-0.52	-268.09	50.04	-26.00	1.04	0.00	99.67	152.30	163.75	181.84	80.15	-0.055	-0.017
151.560	25.19	409.65	-0.017	0.024	9.770	10.333	7.94	-259.72	-2.89	-264.06	46.35	-11.52	0.98	0.01	99.42	152.11	163.52	181.55	80.12	-0.055	-0.016
151.580	25.22	410.20	-0.014	0.030	9.771	10.331	7.94	-249.51	-0.03	-254.63	37.47	-9.39	0.98	0.00	99.35	151.85	163.18	181.11	80.16	-0.054	-0.016
151.600	25.22	410.74	-0.019	0.021	9.777	10.321	7.92	-239.11	1.66	-250.88	35.20	-15.86	0.95	-0.01	99.39	151.59	163.07	180.84	80.12	-0.053	-0.015
151.620	25.22	411.37	-0.024	0.021	9.778	10.302	7.93	-219.20	1.00	-254.82	38.74	-16.75	0.86	0.00	99.49	151.38	162.70	180.48	80.16	-0.051	-0.013
151.640	25.22	411.80	-0.015	0.018	9.782	10.292	7.92	-198.27	1.26	-258.14	39.14	-21.56	0.77	0.00	99.49	151.11	162.50	180.09	80.14	-0.050	-0.013
151.660	25.23	412.27	-0.015	0.028	9.783	10.284	7.94	-179.43	1.80	-258.55	40.98	-24.72	0.69	-0.01	99.88	150.83	162.28	179.67	80.14	-0.049	-0.012
151.680	25.23	412.54	-0.015	0.020	9.786	10.277	7.94	-160.85	2.93	-257.81	49.09	-19.96	0.62	-0.01	99.71	150.59	162.05	179.31	80.15	-0.048	-0.011
151.700	25.21	412.97	-0.022	0.021	9.787	10.260	7.94	-138.05	1.96	-255.58	51.49	-10.85	0.54	-0.01	99.49	150.22	161.76	178.89	80.12	-0.046	-0.009
151.720	25.19	413.28	-0.014	0.024	9.790	10.244	7.93	-113.63	0.29	-250.48	43.31	-2.10	0.45	0.00	99.18	149.90	161.57	178.47	80.15	-0.044	-0.008
151.740	25.16	413.71	-0.015	0.025	9.789	10.220	7.93	-92.62	0.32	-245.62	35.15	-2.47	0.38	0.00	99.46	149.62	161.28	178.08	80.11	-0.042	-0.006
151.760	25.13	413.95	-0.021	0.022	9.790	10.201	7.93	-74.74	1.84	-248.50	36.73	-9.21	0.30	-0.01	99.39	149.30	161.08	177.69	80.15	-0.040	-0.004
151.780	25.10	414.07	-0.022	0.022	9.792	10.188	7.94	-56.60	1.80	-253.44	39.29	-7.27	0.22	-0.01	99.46	149.01	160.89	177.32	80.11	-0.039	-0.002
151.800	25.09	413.87	-0.021	0.025	9.792	10.187	7.94	-49.68	2.55	-254.93	40.71	-9.61	0.19	-0.01	99.25	148.62	160.66	176.93	80.14	-0.039	-0.002
151.820	25.07	413.71	-0.022	0.025	9.792	10.185	7.94	-46.97	3.51	-256.30	46.16	-13.94	0.18	-0.01	99.32	148.30	160.43	176.62	80.13	-0.039	-0.002
151.840	25.07	413.68	-0.018	0.031	9.794	10.185	7.94	-33.94	3.65	-256.90	50.10	-3.57	0.13	-0.01	99.32	147.98	160.32	176.23	80.11	-0.038	-0.002
151.860	25.05	413.60	-0.015	0.028	9.796	10.179	7.94	-22.56	4.99	-252.16	43.07	4.93	0.09	-0.02	99.25	147.64	160.09	175.91	80.13	-0.038	-0.002
151.880	25.03	413.79	-0.012	0.025	9.798	10.166	7.92	-8.49	5.20	-248.23	33.42	2.19	0.03	-0.02	99.74	147.38	159.86	175.57	80.10	-0.036	0.000
151.900	25.01	414.22	-0.018	0.021	9.798	10.146	7.93	20.18	5.26	-248.34	30.44	0.36	-0.08	-0.02	99.39	146.98	159.67	175.29	80.14	-0.034	0.002
151.920	25.00	414.77	-0.021	0.022	9.799	10.132	7.93	45.65	6.91	-252.71	33.09	-4.13	-0.18	-0.03	99.71	146.83	159.52	174.97	80.09	-0.033	0.003
151.940	25.03	415.20	-0.018	0.018	9.801	10.133	7.94	64.80	6.56	-255.97	35.13	-5.79	-0.25	-0.03	99.92	146.67	159.35	174.69	80.13	-0.033	0.003
151.960	25.06	415.63	-0.019	0.021	9.801	10.134	7.93	77.17	6.22	-254.27	36.67	-4.14	-0.30	-0.02	100.02	146.46	159.21	174.43	80.10	-0.033	0.003
151.980	25.10	416.06	-0.022	0.025	9.803	10.138	7.94	87.51	7.01	-252.47	43.27	-2.19	-0.35	-0.03	100.27	146.33	158.96	174.06	80.11	-0.033	0.003
152.000	25.11	416.72	-0.022	0.031	9.804	10.125	7.94	110.60	4.74	-247.40	39.44	8.60	-0.45	-0.02	100.38	146.17	158.84	173.77	80.12	-0.032	0.004
152.020	25.12	417.62	-0.017	0.024	9.805	10.108	7.94	138.41	3.37	-239.70	27.17	13.99	-0.58	-0.01	100.52	146.06	158.67	173.41	80.09	-0.030	0.005
152.040	25.15	418.52	-0.019	0.024	9.807	10.099	7.93	159.37	2.79	-238.76	21.02	5.41	-0.67	-0.01	100.63	146.01	158.53	173.02	80.12	-0.029	0.006
152.060	25.18	419.42	-0.015	0.021	9.805	10.090	7.93	184.50	1.48	-243.75	21.70	2.74	-0.76	-0.01	100.63	146.01	158.42	172.73	80.08	-0.028	0.007
152.080	25.20	420.12	-0.018	0.017	9.806	10.080	7.92	207.46	2.39	-248.06	26.66	1.43	-0.84	-0.01	100.66	145.93	158.28	172.37	80.12	-0.027	0.008
152.100	25.21	421.02	-0.021	0.018	9.805	10.062	7.92	220.33	2.39	-249.62	32.82	-1.96	-0.88	-0.01	100.73	145.93	158.16	172.11	80.09	-0.026	0.010
152.120	25.24	422.00	-0.024	0.033	9.804	10.053	7.91	237.43	0.62	-251.23	35.88	5.67	-0.95	0.00	100.63	145.88	158.14	171.77	80.10	-0.025	0.011
152.140	25.29	423.17	-0.012	0.025	9.806	10.042	7.90	259.36	-0.22	-252.12	33.00	15.84	-1.03	0.00	100.31	145.88	158.05	171.53	80.09	-0.024	0.012
152.160	25.32	424.58	-0.017	0.021	9.805	10.023	7.91	283.69	-2.04	-251.63	24.67	21.56	-1.13	0.01	100.27	145.80	158.05	171.22	80.09	-0.022	0.014
152.180	25.32	426.03	-0.019	0.025	9.806	9.989	7.89	313.54	-2.99	-253.54	15.34	20.36	-1.24	0.01	100.06	145.77	158.08	170.88	80.10	-0.018	0.017
152.200	25.32	427.28	-0.018	0.021	9.809	9.958	7.88	339.60	-2.93	-262.37	14.50	10.73	-1.29	0.01	99.92	145.70	158.05	170.62	80.08	-0.015	0.021
152.220	25.33	428.29	-0.022	0.021	9.814	9.938	7.89	358.51	-2.65	-268.24	18.61	7.65	-1.34	0.01	99.42	145.64	158.08	170.41	80.13	-0.013	0.023
152.240	25.34	429.19	-0.017	0.025	9.819	9.923	7.89	371.20	-2.96	-271.53	26.27	10.67	-1.37	0.01	99.46	145.62	158.08	170.15	80.09	-0.011	0.024
152.260	25.36	430.17	-0.017	0.024	9.824	9.907	7.90	380.08	-5.41	-272.24	33.50	12.08	-1.40	0.02	99.28	145.54	158.11	170.02	80.12	-0.008	0.026
152.280	25.38	431.38	-0.022	0.022	9.830	9.888	7.87	400.20	-8.88	-267.17	30.77	23.57	-1.50	0.03	99.14	145.54	158.08	169.81	80.09	-0.006	0.028
152.300	25.40	432.75	-0.021	0.022	9.836	9.866	7.89	423.87	-8.36	-262.19	24.77	31.77	-1.62	0.03	98.96	145.54	158.05	169.63	80.10	-0.003	0.030
152.320	25.42	434.19	-0.021	0.031	9.840	9.840	7.87	442.97	-8.81	-259.54	16.81	26.63	-1.71	0.03	98.89	145.43	158.05	169.55	80.10	0.000	0.033
152.340	25.42	435.33	-0.019	0.021	9.848	9.814	7.88	464.79	-10.10	-259.26	14.41	20.38	-1.79	0.04	98.82	145.41	157.99	169.47	80.09	0.003	0.036
152.360	25.39	436.30	-0.022	0.021	9.851	9.779	7.88	484.15	-10.42	-260.12	20.99	16.00	-1.86	0.04	98.40	145.41	157.88	169.39	80.12	0.007	0.039
152.380	25.35	437.16	-0.017	0.018	9.857	9.744	7.88	496.94	-12.73	-259.14	27.04	18.60	-1.92	0.05	98.43	145.38	157.82	169.39	80.08	0.012	0.043
152.400	25.30	438.06	-0.018	0.021	9.861	9.708	7.87	508.32	-14.90	-256.55	31.62	28.00	-1.98	0.06	98.29	145.41	157.71	169.37	80.12	0.016	0.047
152.420	25.26	439.04	-0.019	0.021	9.865	9.672	7.88	523.59	-17.88	-252.19	31.68	36.03	-2.08	0.07	98.54	145.41	157.62	169.37	80.09	0.020	0.051
152.440	25.23	440.17	-0.021	0.024	9.866	9.632	7.90	540.26	-20.32	-246.48	22.13	41.58	-2.19	0.08	98.68	145.43	157.62	169.34	80.11	0.024	0.055
152.460	25.17	441.46	-0.021	0.022	9.868	9.583	7.89	556.64	-20.58	-243.63	13.66	39.13	-2.28	0.08	98.54	145.46	157.48	169.34	80.09	0.030	0.061
152.480	25.10	442.75	-0.025	0.021	9.869	9.529	7.88	568.66	-21.08	-244.94	14.40	28.88	-2.32	0.09	98.61	145.48	157.45	169.37	80.08	0.036	0.067
152.500	25.04	443.96	-0.021	0.021	9.869	9.481	7.86	580.07	-23.24	-246.12	20.42	26.04	-2.36	0.09	98.57	145.64	157.45	169.37	80.11	0.041	0.072
152.520	24.99	445.29	-0.017	-0.015	9.874	9.432	7.90	587.33	-26.50	-246.27	28.28	29.38	-2.38	0.11	98.61	145.67	157.40	169.37	80.08	0.047	0.078
152.540	24.94	446.82	-0.021	0.021	9.872	9.380	7.89	587.01	-29.85	-244.41	31.68	34.88	-2.40	0.12	98.54	145.77	157.45	169.47	80.12	0.052	0.084
152.560	24.90	448.46	-0.018	0.028	9.870	9.332	7.88	588.91	-30.52	-239.59	26.63	44.33	-2.46	0.13	98.68	145.88	157.43	169.47	80.06	0.058	0.089
152.580	24.86	450.57	-0.022	0.027	9.871	9.272	7.87	588.51	-29.81	-235.19	15.74	46.27	-2.50	0.13	98.79	145.98	157.51	169.60	80.11	0.065	0.096
152.600	24.83	452.76	-0.017	0.021	9.871	9.218	7.89	589.81	-26.59	-233.62	8.63	38.43	-2.52	0.11	98.79	146.17	157.60	169.71	80.09	0.071	0.103
152.620	24.83	455.10	-0.021	0.012	9.872	9.170	7.89	596.86	-24.37	-236.13	14.27	31.59	-2.53	0.10	98.68	146.30	157.74	169.81	80.10	0.077	0.108
152.640	24.83	457.41	-0.018	0.024	9.868	9.123	7.90	597.94	-24.81	-239.10	24.55	27.59	-2.50	0.10	98.65	146.41	157.82	169.94	80.10	0.082	0.114
152.660	24.85	459.40	-0.017	0.022	9.868	9.090	7.94	597.01	-28.34	-239.51	29.66	30.54	-2.49	0.12	98.61	146.67	157.91	170.10	80.09	0.086	0.118
152.680	24.87	461.28	-0.021	0.021	9.866	9.061	7.94	595.77	-28.61	-239.18	31.77	39.39	-2.49	0.12	98.61	146.85	158.16	170.25	80.11	0.089	0.122
152.700	24.89	462.92	-0.021	0.022	9.864	9.035	7.95	589.27	-25.23	-235.56	23.69	44.72	-2.50	0.11	98.72	147.01	158.25	170.38	80.08	0.092	0.125
152.720	24.91	464.60	-0.022	0.022	9.862	9.010	7.95	587.94	-23.75	-236.17	14.54	41.33	-2.49	0.10	98.89	147.14	158.48	170.57	80.12	0.095	0.128
152.740	24.94	465.97	-0.024	0.024	9.861	8.996	7.95	593.60	-25.06	-238.78	10.70	33.87	-2.49	0.10	99.03	147.35	158.70	170.67	80.08	0.096	0.130
152.760	24.98	466.98	-0.018	0.021	9.859	8.989	7.97	594.88	-25.48	-242.24	16.45	26.16	-2.46	0.11	99.35	147.51	159.01	170.91	80.09	0.097	0.131
152.780	25.01	467.61	-0.028	0.024	9.858	8.988	7.97	595.43	-25.74	-245.54	25.27	27.51	-2.42	0.10	99.42	147.72	159.24	171.14	80.09	0.097	0.131
152.800	25.05	467.88	-0.019	0.025	9.857	8.997	7.97	595.75	-27.74	-245.62	27.77	36.10	-2.43	0.11	99.64	147.91	159.55	171.37	80.09	0.096	0.130
152.820	25.08	467.92	-0.019	0.022	9.857	9.007	7.99	588.18	-28.04	-244.07	24.43	41.46	-2.41	0.11	99.88	148.06	159.78	171.64	80.11	0.094	0.128
152.840	25.09	468.08	-0.021	0.017	9.857	9.009	7.97	586.44	-26.53	-242.92	15.29	43.43	-2.41	0.11	100.02	148.27	160.06	171.84	80.08	0.094	0.128
152.860	25.09	468.35	-0.019	0.021	9.857	9.005	7.97	588.87	-23.03	-243.36	9.51	35.81	-2.42	0.09	99.64	148.41	160.35	172.05	80.11	0.095	0.129
152.880	25.11	468.51	-0.019	0.021	9.857	9.008	8.00	591.47	-21.77	-247.03	15.09	26.79	-2.39	0.09	100.17	148.62	160.63	172.34	80.07	0.094	0.128
152.900	25.13	468.74	-0.002	0.021	9.856	9.009	7.98	595.58	-23.58	-249.26	23.11	27.74	-2.39	0.09	100.27	148.83	160.89	172.60	80.11	0.094	0.128
152.920	25.16	468.94	-0.017	0.022	9.857	9.017	7.98	594.04	-25.38	-250.70	31.65	29.64	-2.37	0.10	100.24	149.01	161.08	172.84	80.09	0.093	0.127
152.940	25.17	469.25	-0.021	0.022	9.856	9.016	7.98	590.34	-25.99	-248.09	31.24	37.23	-2.38	0.10	100.59	149.14	161.23	173.10	80.09	0.093	0.127
152.960	25.16	469.64	-0.017	0.025	9.856	9.005	7.99	583.88	-24.49	-243.73	20.74	42.24	-2.40	0.10	100.02	149.25	161.40	173.33	80.09	0.094	0.129
152.980	25.15	470.34	-0.022	0.022	9.858	8.989	7.98	578.87	-22.99	-242.67	11.36	35.46	-2.39	0.09	99.92	149.40	161.57	173.51	80.08	0.097	0.131
153.000	25.15	471.40	-0.022	0.021	9.856	8.965	7.99	579.14	-20.97	-244.01	12.00	27.58	-2.37	0.09	99.56	149.51	161.62	173.72	80.11	0.099	0.134
153.020	25.12	472.57	-0.021	0.015	9.857	8.935	8.01	579.96	-19.49	-244.60	20.55	23.20	-2.37	0.08	99.39	149.62	161.71	173.96	80.07	0.103	0.138
153.040	25.07	473.74	-0.021	0.021	9.857	8.893	7.99	576.87	-20.38	-245.32	28.13	24.28	-2.35	0.08	99.32	149.83	161.79	174.17	80.11	0.108	0.143
153.060	25.02	474.80	-0.017	0.017	9.858	8.858	8.00	573.95	-21.73	-243.45	29.48	32.82	-2.36	0.09	99.28	149.93	161.91	174.40	80.08	0.113	0.147
153.080	24.99	475.97	-0.019	0.027	9.857	8.824	7.98	570.49	-20.71	-240.21	23.11	40.60	-2.37	0.09	99.11	149.98	161.93	174.53	80.10	0.117	0.152
153.100	24.96	477.11	-0.021	0.021	9.859	8.793	7.99	571.05	-17.81	-237.24	12.55	38.55	-2.41	0.08	98.96	150.14	161.99	174.71	80.09	0.121	0.156
153.120	24.93	478.04	-0.022	0.021	9.858	8.765	7.99	577.57	-16.93	-239.51	10.57	31.45	-2.41	0.07	98.82	150.19	162.13	174.90	80.09	0.125	0.160
153.140	24.89	478.63	-0.019	0.017	9.856	8.740	7.98	581.60	-17.65	-242.09	17.65	24.17	-2.40	0.07	99.00	150.33	162.25	175.13	80.11	0.128	0.163
153.160	24.85	478.94	-0.018	0.024	9.857	8.719	7.99	582.92	-20.26	-242.82	25.76	22.66	-2.40	0.08	98.72	150.48	162.36	175.34	80.08	0.130	0.166
153.180	24.82	478.83	-0.014	0.025	9.857	8.710	7.99	586.25	-22.25	-242.54	31.37	31.85	-2.42	0.09	98.68	150.59	162.45	175.57	80.11	0.132	0.167
162.800	24.94	500.59	0.035	2.010	9.845	8.374	7.92	570.98	0.01	-245.40	1.15	21.35	-2.33	0.00	102.25	165.19	181.70	200.44	80.07	0.176	0.210
162.820	24.94	500.16	0.036	2.003	9.845	8.380	7.96	577.84	1.05	-247.87	4.55	14.87	-2.33	0.00	102.36	165.19	181.84	200.44	80.12	0.175	0.209
162.840	24.94	499.62	0.039	2.009	9.845	8.389	7.93	574.81	1.90	-248.81	12.73	9.64	-2.31	-0.01	102.43	165.03	181.84	200.49	80.07	0.174	0.208
162.860	24.95	498.72	0.026	2.006	9.846	8.407	7.93	571.85	0.85	-247.98	17.78	13.64	-2.31	0.00	102.04	165.03	181.90	200.51	80.11	0.171	0.205
162.880	24.95	497.94	0.038	2.010	9.845	8.423	7.94	572.47	-0.16	-246.41	16.44	24.02	-2.32	0.00	102.50	164.98	181.87	200.57	80.08	0.169	0.203
162.900	24.95	497.08	0.033	2.003	9.845	8.435	7.93	569.50	0.36	-244.24	7.41	26.00	-2.33	0.00	102.32	165.01	181.87	200.59	80.09	0.167	0.201
162.920	24.93	496.37	0.029	2.000	9.845	8.442	7.94	571.77	2.16	-244.02	-0.61	22.98	-2.34	-0.01	102.11	164.95	181.78	200.62	80.10	0.166	0.200
162.940	24.93	495.63	0.030	2.007	9.844	8.455	7.94	573.79	4.13	-247.38	4.01	15.02	-2.32	-0.02	102.08	165.01	181.78	200.64	80.09	0.164	0.198
162.960	24.95	494.89	0.032	2.006	9.844	8.474	7.94	568.80	3.91	-247.75	12.12	9.33	-2.30	-0.02	101.72	165.01	181.73	200.70	80.10	0.162	0.196
162.980	24.97	494.26	0.035	2.013	9.844	8.490	7.94	564.08	1.91	-247.19	18.01	12.39	-2.28	-0.01	101.47	164.93	181.59	200.80	80.07	0.159	0.193
163.000	25.00	493.87	0.029	2.004	9.844	8.506	7.91	560.30	1.79	-246.46	19.78	20.80	-2.27	-0.01	101.09	165.01	181.59	200.85	80.12	0.157	0.191
163.020	25.04	493.56	0.029	1.999	9.846	8.525	7.93	555.76	3.84	-243.60	10.44	25.14	-2.28	-0.02	101.05	165.06	181.50	200.85	80.09	0.155	0.188
163.040	25.06	493.44	0.038	2.009	9.845	8.534	7.92	557.43	3.87	-243.60	0.81	22.29	-2.29	-0.02	100.73	165.08	181.42	200.85	80.11	0.154	0.187
163.060	25.07	493.36	0.029	2.003	9.845	8.541	7.93	561.16	4.45	-246.55	2.74	12.72	-2.28	-0.02	100.59	165.03	181.36	200.88	80.08	0.153	0.186
163.080	25.09	493.17	0.035	2.015	9.845	8.552	7.93	560.85	4.21	-248.06	10.24	6.65	-2.26	-0.02	100.56	165.08	181.33	200.96	80.09	0.151	0.185
163.100	25.11	492.78	0.029	2.006	9.844	8.563	7.95	561.80	3.19	-247.82	15.70	12.84	-2.27	-0.01	100.27	165.11	181.33	200.93	80.11	0.150	0.183
163.120	25.11	492.19	0.030	2.002	9.845	8.573	7.95	556.49	3.82	-246.53	17.94	18.61	-2.26	-0.02	99.88	165.08	181.25	200.96	80.09	0.148	0.182
163.140	25.10	491.53	0.032	2.004	9.845	8.581	7.96	554.21	4.48	-244.75	11.06	25.24	-2.26	-0.02	100.20	165.11	181.27	200.96	80.11	0.147	0.181
163.160	25.09	490.78	0.032	2.004	9.845	8.591	7.96	558.04	5.27	-243.23	-0.28	23.76	-2.29	-0.02	100.10	165.14	181.22	200.91	80.07	0.146	0.179
163.180	25.08	490.00	0.032	2.009	9.845	8.602	7.97	559.66	5.22	-247.21	0.84	11.84	-2.26	-0.02	100.10	165.11	181.22	200.93	80.11	0.144	0.178
163.200	25.07	488.99	0.032	2.007	9.844	8.618	7.97	554.47	4.17	-250.52	8.78	9.85	-2.21	-0.02	100.02	165.16	181.25	200.93	80.08	0.142	0.176
163.220	25.06	487.93	0.032	2.003	9.847	8.632	7.98	543.33	3.58	-252.55	18.87	12.13	-2.15	-0.01	99.99	165.16	181.22	200.93	80.10	0.141	0.174
163.240	25.02	487.11	0.036	2.006	9.845	8.631	7.98	545.01	4.30	-250.20	22.56	18.15	-2.18	-0.02	99.95	165.19	181.19	200.96	80.10	0.141	0.174
163.260	24.97	486.25	0.035	2.006	9.846	8.630	8.00	554.53	4.53	-245.74	13.72	26.98	-2.26	-0.02	100.02	165.14	181.19	200.93	80.08	0.141	0.174
163.280	24.93	485.31	0.030	2.012	9.845	8.634	7.98	561.21	3.88	-244.28	1.48	25.18	-2.30	-0.02	100.10	165.14	181.16	200.96	80.10	0.140	0.173
163.300	24.91	484.34	0.036	2.022	9.845	8.642	7.97	565.71	4.38	-247.14	0.59	14.48	-2.29	-0.02	100.10	165.11	181.16	200.93	80.07	0.139	0.172
163.320	24.89	483.09	0.030	2.002	9.848	8.661	7.97	570.66	3.94	-249.18	7.88	12.23	-2.29	-0.02	100.48	165.19	181.16	200.88	80.12	0.137	0.170
163.340	24.90	481.68	0.036	2.012	9.846	8.687	7.97	568.17	4.23	-247.90	13.86	13.40	-2.29	-0.02	100.13	165.16	181.16	200.91	80.08	0.133	0.166
163.360	24.89	480.31	0.035	2.015	9.847	8.708	8.00	566.30	4.08	-247.52	17.14	19.34	-2.29	-0.02	100.17	165.19	181.16	200.85	80.10	0.131	0.163
163.380	24.87	479.06	0.030	2.004	9.847	8.725	7.99	567.25	3.58	-246.12	12.80	29.06	-2.30	-0.01	100.17	165.14	181.16	200.78	80.09	0.129	0.161
163.400	24.84	478.12	0.032	2.013	9.847	8.730	7.99	568.54	5.11	-244.15	3.07	26.74	-2.33	-0.02	100.17	165.14	181.07	200.72	80.09	0.128	0.160
163.420	24.82	477.30	0.029	2.009	9.849	8.741	7.99	574.91	6.57	-246.47	2.53	19.09	-2.33	-0.03	100.17	165.14	180.96	200.64	80.09	0.127	0.159
163.440	24.83	476.36	0.038	2.010	9.848	8.761	8.00	581.60	7.11	-248.14	8.58	13.71	-2.34	-0.03	100.27	165.08	180.93	200.62	80.08	0.124	0.156
163.460	24.84	475.58	0.036	2.007	9.847	8.780	7.99	579.56	5.63	-248.51	14.47	10.03	-2.33	-0.02	100.31	165.03	180.93	200.54	80.10	0.122	0.154
163.480	24.86	474.57	0.032	2.006	9.849	8.805	7.98	578.71	3.64	-248.31	17.83	17.13	-2.33	-0.01	100.66	165.01	180.90	200.46	80.07	0.119	0.151
163.500	24.89	473.78	0.035	2.006	9.850	8.830	7.98	574.30	5.60	-246.36	16.25	25.71	-2.33	-0.02	100.59	164.98	180.82	200.44	80.12	0.115	0.147
163.520	24.92	473.28	0.030	2.010	9.848	8.848	7.98	570.84	7.46	-243.73	6.58	27.22	-2.34	-0.03	100.84	164.90	180.76	200.31	80.08	0.113	0.145
163.540	24.97	472.81	0.030	2.003	9.851	8.875	7.98	572.13	8.06	-244.45	-1.26	23.14	-2.34	-0.03	101.09	164.74	180.65	200.20	80.10	0.110	0.142
163.560	25.02	472.49	0.030	2.007	9.848	8.898	7.99	570.65	9.17	-249.20	4.01	13.16	-2.29	-0.04	101.37	164.66	180.56	200.10	80.09	0.107	0.139
163.580	25.03	472.06	0.027	1.999	9.849	8.911	7.99	569.68	9.02	-251.10	12.21	9.83	-2.27	-0.04	102.08	164.66	180.54	200.02	80.09	0.105	0.137
163.600	25.02	471.63	0.030	2.013	9.849	8.916	7.97	573.67	7.56	-249.81	16.50	17.58	-2.30	-0.03	102.15	164.51	180.48	199.99	80.11	0.105	0.136
163.620	25.02	471.01	0.030	2.009	9.850	8.928	7.98	572.12	8.07	-249.74	19.44	22.38	-2.29	-0.03	102.43	164.48	180.42	199.84	80.08	0.103	0.135
163.640	25.03	470.42	0.032	2.007	9.852	8.943	7.99	572.26	9.95	-246.94	11.99	27.35	-2.32	-0.04	102.54	164.32	180.39	199.84	80.12	0.102	0.133
163.660	25.05	469.60	0.032	2.004	9.852	8.964	8.00	575.43	10.63	-246.41	2.55	25.56	-2.34	-0.04	102.71	164.30	180.31	199.68	80.08	0.099	0.130
163.680	25.06	468.78	0.026	2.009	9.852	8.986	7.99	575.72	11.81	-249.72	3.21	14.55	-2.31	-0.05	102.68	164.19	180.20	199.60	80.11	0.096	0.127
163.700	25.06	467.61	0.036	2.010	9.852	9.008	7.99	576.48	11.44	-251.65	8.72	9.96	-2.29	-0.05	102.57	164.08	180.11	199.58	80.09	0.094	0.125
163.720	25.04	466.44	0.035	2.006	9.853	9.024	7.99	577.48	11.29	-250.42	13.41	14.18	-2.31	-0.05	102.47	164.06	180.03	199.52	80.09	0.092	0.123
163.740	25.03	465.11	0.032	2.006	9.854	9.044	7.99	572.93	12.37	-249.05	16.12	19.20	-2.30	-0.05	102.36	163.98	179.91	199.42	80.10	0.090	0.120
163.760	25.01	464.01	0.035	2.015	9.855	9.059	7.98	567.94	12.46	-247.75	13.33	25.98	-2.29	-0.05	102.11	163.85	179.71	199.29	80.08	0.088	0.118
163.780	24.99	463.04	0.036	2.012	9.856	9.070	7.96	566.92	13.06	-244.52	2.65	27.89	-2.32	-0.05	101.58	163.74	179.54	199.13	80.11	0.087	0.117
163.800	24.98	462.22	0.024	2.012	9.856	9.081	7.99	565.72	15.50	-244.37	-2.02	18.85	-2.32	-0.06	101.62	163.66	179.35	199.05	80.07	0.085	0.116
163.820	24.98	461.43	0.042	2.010	9.855	9.097	7.99	565.92	16.60	-247.68	4.97	12.00	-2.28	-0.07	101.26	163.61	179.15	198.92	80.11	0.083	0.114
163.840	24.96	460.85	0.027	2.006	9.856	9.103	7.98	564.34	15.61	-248.45	12.41	10.07	-2.27	-0.06	101.05	163.59	178.92	198.82	80.08	0.083	0.113
163.860	24.94	460.14	0.033	2.012	9.857	9.108	7.98	560.60	13.80	-249.06	17.86	12.55	-2.25	-0.06	100.77	163.45	178.78	198.74	80.09	0.082	0.112
