TIRF Data File: Project 1320; Run 129
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
30.500	24.51	402.73	0.007	0.030	9.785	10.230	11.96	-125.81	17.20	-343.25	41.02	-23.80	0.37	-0.05	99.85	140.14	145.32	161.72	80.26	-0.044	-0.005
30.520	24.51	401.72	0.008	0.024	9.783	10.256	11.96	-155.42	20.63	-341.58	50.59	-23.13	0.46	-0.06	99.53	139.93	145.35	161.36	80.29	-0.046	-0.008
30.540	24.52	400.82	0.005	0.027	9.780	10.282	11.96	-176.11	20.55	-337.92	51.69	-14.52	0.52	-0.06	99.88	139.78	145.40	161.04	80.25	-0.049	-0.010
30.560	24.51	400.19	0.008	0.030	9.777	10.293	11.95	-185.73	20.35	-331.93	40.62	-8.18	0.56	-0.06	99.42	139.54	145.37	160.65	80.29	-0.050	-0.011
30.580	24.49	399.84	0.004	0.027	9.773	10.296	11.96	-193.69	22.36	-329.53	36.03	-12.75	0.59	-0.07	99.39	139.28	145.43	160.29	80.25	-0.051	-0.012
30.600	24.45	399.45	0.011	0.021	9.770	10.289	11.97	-200.94	21.93	-334.12	37.70	-18.48	0.60	-0.07	99.39	139.17	145.49	159.95	80.29	-0.050	-0.011
30.620	24.41	398.94	0.007	0.030	9.767	10.284	11.97	-211.90	20.37	-341.81	38.26	-20.07	0.62	-0.06	99.14	139.07	145.60	159.61	80.27	-0.050	-0.011
30.640	24.40	398.39	0.013	0.030	9.764	10.294	11.96	-232.74	20.89	-347.72	38.79	-25.97	0.67	-0.06	99.71	138.96	145.89	159.30	80.28	-0.051	-0.012
30.660	24.41	397.57	0.004	0.025	9.764	10.318	11.96	-257.33	22.40	-349.39	44.07	-29.91	0.74	-0.06	99.49	138.86	146.08	158.98	80.28	-0.054	-0.014
30.680	24.43	397.07	0.008	0.022	9.763	10.341	11.95	-279.87	23.92	-349.18	51.25	-23.99	0.80	-0.07	99.46	138.75	146.28	158.70	80.26	-0.056	-0.016
30.700	24.43	396.64	0.011	0.027	9.762	10.353	11.92	-298.34	25.02	-342.53	44.09	-14.85	0.87	-0.07	99.35	138.54	146.48	158.41	80.29	-0.057	-0.017
30.720	24.44	396.36	0.014	0.031	9.759	10.365	11.92	-318.62	25.17	-333.46	33.93	-14.14	0.96	-0.08	99.21	138.43	146.68	158.04	80.26	-0.059	-0.018
30.740	24.45	396.17	0.008	0.024	9.757	10.373	11.93	-345.64	24.81	-331.11	36.65	-22.18	1.04	-0.07	98.96	138.25	146.82	157.86	80.30	-0.059	-0.019
30.760	24.47	395.97	0.008	0.031	9.753	10.385	11.91	-371.64	21.60	-334.35	37.97	-27.86	1.11	-0.06	99.18	138.20	146.93	157.65	80.26	-0.061	-0.020
30.780	24.50	395.70	0.008	0.028	9.750	10.407	11.91	-400.36	19.17	-338.52	35.58	-33.91	1.18	-0.06	99.14	138.12	147.13	157.39	80.29	-0.063	-0.022
30.800	24.55	395.38	0.011	0.034	9.748	10.434	11.90	-436.64	19.75	-341.55	39.32	-40.50	1.28	-0.06	99.07	138.01	147.36	157.26	80.29	-0.066	-0.025
30.820	24.62	395.27	0.010	0.024	9.745	10.468	11.89	-469.36	20.39	-341.73	47.93	-38.62	1.37	-0.06	99.07	137.99	147.59	157.13	80.30	-0.069	-0.028
30.840	24.70	395.38	0.016	0.027	9.742	10.499	11.90	-498.37	21.12	-338.16	49.32	-29.89	1.47	-0.06	98.89	137.88	147.67	157.03	80.31	-0.072	-0.031
30.860	24.78	395.54	0.010	0.030	9.738	10.527	11.90	-527.30	21.44	-328.78	38.56	-26.64	1.60	-0.07	98.75	137.78	147.79	156.84	80.29	-0.075	-0.033
30.880	24.86	395.58	0.011	0.033	9.732	10.562	11.90	-555.09	19.62	-323.77	34.15	-31.86	1.71	-0.06	98.72	137.67	147.84	156.74	80.32	-0.079	-0.037
30.900	24.91	395.38	0.017	0.037	9.727	10.590	11.90	-588.24	14.91	-325.85	38.63	-39.15	1.81	-0.05	98.61	137.57	147.87	156.77	80.29	-0.082	-0.039
30.920	24.96	395.07	0.013	0.030	9.720	10.617	11.90	-623.14	9.58	-331.31	39.56	-45.58	1.88	-0.03	98.54	137.57	147.98	156.69	80.32	-0.085	-0.042
30.940	25.00	394.49	0.014	0.028	9.718	10.649	11.91	-655.71	5.59	-333.73	35.67	-51.66	1.96	-0.02	98.43	137.54	148.10	156.82	80.29	-0.087	-0.045
30.960	25.02	393.74	0.016	0.031	9.712	10.679	11.91	-687.62	3.86	-337.41	43.17	-56.40	2.04	-0.01	98.54	137.57	148.13	156.87	80.31	-0.091	-0.047
30.980	25.02	392.61	0.016	0.031	9.707	10.709	11.91	-714.16	1.35	-338.15	50.50	-50.57	2.11	0.00	98.68	137.59	148.15	156.84	80.31	-0.094	-0.050
31.000	25.02	391.40	0.016	0.030	9.704	10.746	11.91	-731.20	1.53	-333.23	44.59	-41.17	2.19	0.00	98.11	137.64	148.13	156.90	80.29	-0.097	-0.053
31.020	25.01	389.76	0.014	0.034	9.700	10.786	11.91	-737.41	2.25	-329.37	35.44	-41.57	2.24	-0.01	98.26	137.70	148.10	156.95	80.32	-0.101	-0.057
31.040	24.99	387.61	0.023	0.031	9.692	10.836	11.89	-743.33	-2.41	-332.39	34.05	-46.84	2.24	0.01	98.15	137.80	148.04	157.05	80.29	-0.106	-0.061
31.060	24.95	384.95	0.019	0.033	9.689	10.893	11.92	-761.19	-8.11	-341.20	37.41	-53.30	2.23	0.02	98.04	137.86	148.04	157.18	80.32	-0.111	-0.066
31.080	24.90	381.82	0.014	0.034	9.685	10.960	11.90	-782.20	-12.60	-348.67	34.76	-59.48	2.24	0.04	98.15	138.04	148.04	157.39	80.29	-0.116	-0.072
31.100	24.85	378.62	0.019	0.031	9.684	11.031	11.89	-798.10	-12.71	-353.32	34.89	-61.41	2.26	0.04	98.33	138.28	148.15	157.55	80.31	-0.122	-0.078
31.120	24.81	375.61	0.016	0.030	9.682	11.101	11.92	-811.56	-10.59	-356.73	44.14	-62.98	2.27	0.03	98.33	138.46	148.24	157.76	80.29	-0.128	-0.083
31.140	24.77	372.91	0.019	0.039	9.681	11.165	11.90	-821.23	-11.29	-357.13	51.79	-57.07	2.30	0.03	98.33	138.72	148.30	157.89	80.31	-0.133	-0.089
31.160	24.73	370.45	0.010	0.025	9.684	11.219	11.89	-824.12	-11.45	-350.96	45.28	-44.67	2.35	0.03	97.97	138.86	148.44	158.20	80.32	-0.137	-0.093
31.180	24.70	368.34	0.016	0.033	9.681	11.271	11.90	-820.55	-9.21	-343.21	33.47	-44.68	2.39	0.03	98.29	139.22	148.49	158.30	80.28	-0.141	-0.097
31.200	24.68	366.31	0.013	0.027	9.680	11.322	11.91	-816.04	-8.91	-343.57	34.41	-53.27	2.38	0.03	98.82	139.46	148.52	158.54	80.32	-0.145	-0.101
31.220	24.65	364.31	0.017	0.031	9.680	11.373	11.92	-816.73	-12.31	-350.70	39.52	-56.84	2.33	0.04	98.47	139.72	148.69	158.72	80.28	-0.149	-0.105
31.240	24.63	362.24	0.017	0.034	9.679	11.426	11.92	-828.57	-15.28	-355.14	34.28	-60.08	2.33	0.04	98.61	140.07	148.86	159.01	80.33	-0.153	-0.109
31.260	24.62	360.45	0.011	0.030	9.679	11.479	11.92	-840.54	-14.64	-357.15	32.33	-64.74	2.35	0.04	98.72	140.38	149.09	159.32	80.30	-0.157	-0.114
31.280	24.61	359.12	0.010	0.034	9.680	11.516	11.94	-843.67	-12.55	-361.42	42.88	-66.58	2.33	0.03	98.75	140.70	149.32	159.56	80.30	-0.159	-0.116
31.300	24.62	358.26	0.013	0.025	9.681	11.549	11.94	-842.24	-13.09	-361.86	51.72	-59.79	2.33	0.04	98.89	141.04	149.57	159.84	80.31	-0.162	-0.119
31.320	24.64	357.59	0.013	0.031	9.683	11.583	11.93	-835.34	-12.05	-355.93	45.95	-46.99	2.35	0.03	98.96	141.33	149.88	160.10	80.30	-0.164	-0.122
31.340	24.67	357.05	0.023	0.028	9.683	11.612	11.96	-822.38	-8.73	-349.12	35.69	-41.23	2.36	0.02	98.96	141.70	150.08	160.37	80.33	-0.166	-0.124
31.360	24.69	356.42	0.011	0.028	9.683	11.642	11.96	-814.37	-8.93	-346.03	31.82	-46.14	2.35	0.03	98.96	142.01	150.28	160.63	80.29	-0.168	-0.126
31.380	24.72	355.40	0.019	0.036	9.683	11.690	11.95	-816.08	-11.71	-348.70	36.00	-52.27	2.34	0.03	98.96	142.43	150.54	160.94	80.32	-0.172	-0.130
31.400	24.76	354.15	0.014	0.036	9.683	11.749	11.97	-826.08	-12.59	-353.84	40.60	-56.24	2.33	0.04	98.89	142.78	150.79	161.33	80.29	-0.176	-0.134
31.420	24.79	353.18	0.008	0.041	9.684	11.797	11.98	-837.02	-11.20	-356.33	38.32	-59.02	2.35	0.03	98.93	143.17	151.10	161.67	80.32	-0.179	-0.137
31.440	24.83	352.43	0.017	0.031	9.685	11.842	11.98	-840.95	-10.71	-358.26	38.00	-62.77	2.35	0.03	98.96	143.51	151.44	162.11	80.31	-0.182	-0.141
31.460	24.87	351.93	0.014	0.027	9.687	11.876	11.99	-837.72	-10.34	-360.22	47.64	-63.82	2.33	0.03	98.86	143.93	151.61	162.40	80.31	-0.184	-0.143
31.480	24.91	351.46	0.016	0.028	9.689	11.911	11.99	-826.04	-9.22	-360.47	54.50	-51.44	2.29	0.03	98.79	144.27	151.87	162.84	80.32	-0.187	-0.146
31.500	24.95	350.91	0.017	0.027	9.688	11.951	12.00	-812.77	-6.22	-351.64	41.95	-37.82	2.31	0.02	99.18	144.62	152.04	163.13	80.29	-0.189	-0.149
31.520	24.99	349.97	0.016	0.036	9.688	12.002	12.00	-810.85	-3.67	-343.67	31.36	-41.85	2.36	0.01	98.65	144.88	152.21	163.50	80.33	-0.193	-0.152
31.540	25.03	348.96	0.016	0.037	9.688	12.054	11.99	-810.21	-7.24	-343.95	33.22	-50.16	2.36	0.02	98.57	145.25	152.41	163.81	80.29	-0.196	-0.156
31.560	25.04	347.70	0.014	-0.007	9.692	12.103	12.01	-812.44	-9.77	-347.72	39.08	-51.98	2.34	0.03	98.50	145.59	152.61	164.15	80.32	-0.199	-0.159
31.580	25.03	346.45	0.011	0.030	9.689	12.142	12.00	-821.01	-7.33	-350.63	38.47	-55.45	2.34	0.02	98.75	146.06	152.83	164.49	80.29	-0.202	-0.162
31.600	25.02	345.44	0.011	0.030	9.689	12.174	12.00	-825.32	-7.50	-354.86	36.14	-59.07	2.33	0.02	98.50	146.38	153.17	164.93	80.31	-0.204	-0.164
31.620	25.04	344.77	0.020	0.034	9.689	12.204	12.02	-829.93	-8.38	-358.95	42.84	-60.20	2.31	0.02	98.29	146.72	153.46	165.32	80.31	-0.206	-0.166
31.640	25.04	344.34	0.016	0.034	9.690	12.222	12.01	-836.20	-7.67	-358.26	52.10	-56.70	2.33	0.02	98.04	147.09	153.71	165.66	80.29	-0.207	-0.168
31.660	25.04	344.11	0.016	0.031	9.692	12.229	12.02	-834.13	-6.41	-352.60	51.84	-43.72	2.37	0.02	97.97	147.38	153.91	166.05	80.32	-0.208	-0.168
31.680	25.02	344.07	0.011	0.028	9.692	12.224	12.00	-826.58	-4.63	-343.67	39.36	-36.47	2.41	0.01	97.76	147.72	154.17	166.34	80.29	-0.207	-0.168
31.700	25.01	344.07	0.020	0.036	9.690	12.215	12.02	-816.72	-5.05	-339.55	30.40	-42.12	2.41	0.01	97.58	148.01	154.39	166.73	80.32	-0.207	-0.167
31.720	24.98	343.72	0.021	0.036	9.689	12.216	12.01	-810.99	-6.76	-342.18	34.31	-51.28	2.37	0.02	97.48	148.35	154.68	167.04	80.29	-0.207	-0.167
31.740	24.97	343.09	0.019	0.034	9.688	12.233	12.03	-812.33	-7.32	-350.62	43.84	-56.67	2.32	0.02	97.55	148.72	154.99	167.46	80.32	-0.208	-0.168
31.760	24.96	342.19	0.017	0.027	9.689	12.258	12.03	-816.98	-9.20	-354.10	39.23	-56.82	2.31	0.03	97.51	149.12	155.30	167.77	80.30	-0.210	-0.170
31.780	24.95	341.41	0.017	0.033	9.688	12.282	12.02	-823.46	-8.30	-355.86	35.14	-61.05	2.31	0.02	97.05	149.33	155.61	168.19	80.30	-0.211	-0.172
31.800	24.95	340.71	0.014	0.033	9.686	12.307	12.01	-827.54	-6.20	-359.99	44.83	-67.34	2.30	0.02	97.34	149.64	155.95	168.58	80.32	-0.213	-0.173
31.820	24.95	340.16	0.011	0.031	9.688	12.330	12.00	-823.93	-6.13	-361.22	54.25	-58.08	2.28	0.02	97.41	149.98	156.29	168.87	80.29	-0.214	-0.175
31.840	24.95	339.69	0.013	0.028	9.690	12.344	12.02	-811.75	-5.72	-356.25	48.46	-42.45	2.28	0.02	97.37	150.19	156.69	169.21	80.34	-0.215	-0.176
31.860	24.94	339.18	0.013	0.034	9.690	12.357	12.02	-795.44	-4.47	-348.95	33.66	-39.94	2.28	0.01	97.37	150.40	156.97	169.52	80.29	-0.216	-0.177
31.880	24.94	338.44	0.014	0.033	9.691	12.387	12.00	-784.15	-4.53	-346.35	29.94	-45.30	2.26	0.01	97.41	150.64	157.28	169.76	80.32	-0.218	-0.179
31.900	24.95	337.31	0.020	0.031	9.690	12.434	12.00	-783.11	-5.11	-348.94	36.38	-52.27	2.24	0.01	97.51	150.80	157.60	170.04	80.30	-0.221	-0.182
31.920	24.97	336.02	0.013	0.025	9.691	12.488	12.00	-786.60	-5.70	-354.26	40.11	-56.46	2.22	0.02	97.62	150.98	157.94	170.31	80.32	-0.224	-0.185
31.940	24.97	334.85	0.014	0.028	9.692	12.534	12.01	-792.99	-6.65	-358.63	37.56	-56.98	2.21	0.02	97.80	151.19	158.31	170.62	80.32	-0.227	-0.188
31.960	24.98	333.95	0.019	0.025	9.692	12.574	12.01	-801.24	-6.33	-360.63	36.15	-60.90	2.22	0.02	97.87	151.38	158.65	170.91	80.29	-0.229	-0.191
31.980	25.00	333.56	0.019	0.030	9.694	12.597	12.02	-805.05	-4.87	-361.21	43.18	-62.64	2.23	0.01	97.90	151.56	159.01	171.22	80.32	-0.230	-0.192
32.000	25.03	333.44	0.013	0.031	9.695	12.616	11.99	-801.88	-3.55	-360.73	53.82	-55.64	2.22	0.01	97.94	151.69	159.33	171.48	80.29	-0.232	-0.193
32.020	25.06	333.67	0.020	0.030	9.698	12.621	12.00	-792.77	-3.27	-355.63	50.31	-43.79	2.23	0.01	97.94	151.83	159.55	171.74	80.32	-0.232	-0.194
32.040	25.05	333.95	0.014	0.033	9.699	12.609	12.02	-779.13	-3.09	-348.64	36.80	-36.69	2.23	0.01	98.26	151.93	159.72	171.97	80.30	-0.231	-0.193
32.060	25.04	333.99	0.021	0.031	9.699	12.603	12.02	-772.61	-3.47	-342.19	29.79	-43.42	2.26	0.01	98.29	152.06	159.98	172.18	80.32	-0.230	-0.193
32.080	25.06	333.75	0.017	0.025	9.700	12.618	12.02	-777.29	-3.71	-344.06	36.72	-55.30	2.26	0.01	98.61	152.19	160.09	172.37	80.29	-0.231	-0.194
32.100	25.08	333.28	0.013	0.031	9.699	12.646	12.00	-782.57	-3.98	-348.04	42.68	-55.25	2.25	0.01	98.72	152.30	160.35	172.65	80.31	-0.233	-0.195
32.120	25.10	332.89	0.017	0.027	9.700	12.672	12.02	-788.19	-5.08	-351.36	38.39	-54.64	2.24	0.01	99.07	152.56	160.52	172.94	80.32	-0.235	-0.197
32.140	25.13	332.58	0.020	0.031	9.699	12.697	12.02	-795.17	-5.72	-354.77	36.47	-62.49	2.24	0.02	98.93	152.77	160.83	173.20	80.29	-0.236	-0.199
32.160	25.14	332.50	0.014	0.025	9.700	12.706	12.00	-792.04	-5.20	-358.72	45.16	-63.15	2.21	0.01	99.03	152.96	161.06	173.44	80.33	-0.237	-0.199
32.180	25.14	332.35	0.014	0.028	9.700	12.715	11.99	-783.26	-2.96	-359.97	55.39	-53.00	2.18	0.01	98.86	153.11	161.25	173.67	80.28	-0.237	-0.200
32.200	25.16	331.99	0.013	0.031	9.700	12.736	11.99	-776.52	-1.92	-354.56	49.72	-41.35	2.19	0.01	99.11	153.25	161.40	173.93	80.33	-0.238	-0.201
32.220	25.15	331.56	0.011	0.031	9.700	12.751	11.98	-768.67	-2.67	-345.39	33.87	-36.03	2.23	0.01	99.32	153.35	161.48	174.11	80.30	-0.239	-0.202
32.240	25.17	330.82	0.011	0.030	9.702	12.787	11.96	-763.83	-3.18	-341.38	29.34	-41.97	2.24	0.01	99.07	153.51	161.62	174.35	80.32	-0.241	-0.204
32.260	25.20	330.04	0.021	0.030	9.701	12.830	11.96	-764.61	-3.30	-343.13	35.11	-51.58	2.23	0.01	99.28	153.61	161.79	174.56	80.31	-0.244	-0.207
32.280	25.22	328.87	0.014	0.028	9.700	12.886	11.99	-766.76	-3.40	-349.61	42.51	-55.08	2.19	0.01	99.11	153.77	161.96	174.84	80.29	-0.247	-0.210
32.300	25.22	327.93	0.019	0.028	9.700	12.928	11.97	-771.40	-5.13	-354.53	40.23	-56.28	2.18	0.01	99.03	154.01	162.22	175.16	80.33	-0.250	-0.213
32.320	25.22	327.19	0.019	0.028	9.701	12.954	11.97	-775.04	-5.62	-357.28	36.42	-57.48	2.17	0.02	99.03	154.27	162.39	175.50	80.29	-0.251	-0.215
32.340	25.20	326.64	0.013	0.028	9.700	12.965	11.97	-779.93	-2.45	-358.93	43.52	-60.42	2.17	0.01	98.93	154.46	162.62	175.76	80.33	-0.252	-0.215
32.360	25.19	326.44	0.016	0.031	9.699	12.967	11.95	-783.07	-1.26	-359.55	54.95	-56.85	2.18	0.00	98.57	154.61	162.81	176.02	80.29	-0.252	-0.215
32.380	25.19	326.40	0.020	0.030	9.701	12.969	11.95	-776.87	-2.67	-356.02	53.90	-40.96	2.18	0.01	98.93	154.85	162.93	176.28	80.32	-0.252	-0.215
32.400	25.18	326.56	0.013	0.036	9.701	12.961	11.96	-770.70	-2.64	-346.21	38.15	-33.20	2.23	0.01	98.89	155.09	163.04	176.49	80.30	-0.252	-0.215
32.420	25.18	326.64	0.017	0.031	9.702	12.955	11.96	-766.57	-1.15	-339.13	29.45	-41.60	2.26	0.00	98.89	155.27	163.15	176.67	80.30	-0.251	-0.215
32.440	25.18	326.68	0.019	0.033	9.701	12.956	11.96	-765.83	-2.37	-340.73	34.45	-50.10	2.25	0.01	98.86	155.46	163.35	176.93	80.32	-0.251	-0.215
32.460	25.21	326.56	0.014	0.036	9.700	12.973	11.95	-774.85	-4.16	-346.38	42.60	-52.64	2.24	0.01	98.82	155.67	163.58	177.19	80.29	-0.252	-0.216
32.480	25.20	326.33	0.017	0.031	9.699	12.978	11.96	-787.50	-5.55	-349.29	39.55	-54.35	2.25	0.02	98.61	155.96	163.92	177.45	80.32	-0.253	-0.216
32.500	25.20	326.37	0.016	0.033	9.698	12.976	11.96	-797.44	-5.25	-350.63	34.72	-58.39	2.27	0.01	98.54	156.32	164.17	177.77	80.29	-0.253	-0.216
32.520	25.20	326.60	0.014	0.030	9.699	12.967	11.96	-800.46	-2.86	-354.51	42.49	-62.24	2.26	0.01	98.82	156.51	164.49	178.05	80.33	-0.252	-0.215
32.540	25.19	326.87	0.013	0.033	9.698	12.950	11.95	-794.78	-2.97	-356.74	51.23	-56.46	2.23	0.01	98.43	156.82	164.71	178.39	80.30	-0.251	-0.214
32.560	25.20	326.99	0.017	0.033	9.698	12.951	11.96	-785.60	-2.96	-355.92	53.69	-43.60	2.21	0.01	98.89	157.03	164.88	178.60	80.31	-0.251	-0.214
32.580	25.21	326.91	0.011	0.030	9.699	12.961	11.95	-777.48	-3.06	-349.63	41.91	-37.51	2.22	0.01	98.50	157.27	165.05	178.81	80.31	-0.252	-0.215
32.600	25.23	326.48	0.013	0.030	9.698	12.990	11.95	-766.53	-3.32	-343.06	30.50	-38.86	2.23	0.01	98.47	157.46	165.22	179.02	80.30	-0.253	-0.217
32.620	25.24	325.66	0.017	0.031	9.699	13.028	11.96	-761.45	-2.87	-341.80	30.81	-48.23	2.23	0.01	98.43	157.72	165.42	179.20	80.32	-0.256	-0.219
32.640	25.24	324.45	0.017	0.033	9.697	13.077	11.96	-766.99	-2.33	-347.53	40.50	-57.22	2.21	0.01	98.57	157.96	165.62	179.46	80.29	-0.258	-0.222
32.660	25.23	323.24	0.014	0.030	9.697	13.118	11.95	-771.74	-4.31	-355.65	45.19	-55.51	2.17	0.01	98.50	158.14	165.93	179.70	80.33	-0.261	-0.224
32.680	25.22	322.26	0.019	0.021	9.698	13.151	11.95	-770.40	-6.23	-358.69	37.56	-53.94	2.15	0.02	98.54	158.38	166.22	179.96	80.29	-0.263	-0.226
32.700	25.20	321.48	0.014	0.030	9.697	13.172	11.96	-773.04	-3.29	-360.59	38.53	-60.85	2.14	0.01	98.61	158.53	166.56	180.22	80.32	-0.264	-0.228
32.720	25.17	321.17	0.016	0.033	9.696	13.171	11.95	-773.41	-1.03	-363.23	50.07	-61.18	2.13	0.00	98.40	158.72	166.81	180.51	80.30	-0.264	-0.227
32.740	25.16	320.89	0.019	0.028	9.700	13.176	11.96	-766.07	-2.09	-361.27	54.10	-48.47	2.12	0.01	98.68	158.95	166.98	180.71	80.30	-0.264	-0.228
32.760	25.15	320.89	0.011	0.031	9.701	13.175	11.97	-755.96	-1.25	-355.07	43.76	-35.86	2.13	0.00	99.11	159.03	167.18	180.95	80.32	-0.264	-0.225
32.780	25.15	321.09	0.019	0.028	9.702	13.164	11.96	-747.76	-0.88	-346.56	31.19	-36.16	2.16	0.00	98.86	159.06	167.44	181.13	80.29	-0.263	-0.224
32.800	25.13	321.28	0.011	0.034	9.702	13.145	11.96	-745.60	-2.45	-343.96	31.04	-46.02	2.17	0.01	98.82	159.11	167.63	181.39	80.32	-0.262	-0.223
32.820	25.10	321.44	0.010	0.030	9.702	13.125	11.96	-749.04	-4.11	-345.81	37.22	-52.13	2.17	0.01	98.86	159.19	167.83	181.60	80.29	-0.261	-0.222
32.840	25.08	321.68	0.021	0.027	9.702	13.105	11.95	-754.97	-3.75	-350.03	41.67	-53.75	2.16	0.01	99.03	159.35	168.14	181.86	80.32	-0.260	-0.221
32.860	25.08	322.22	0.016	0.037	9.701	13.083	11.97	-762.35	-3.62	-354.14	39.24	-57.14	2.15	0.01	99.11	159.48	168.34	182.10	80.29	-0.258	-0.219
32.880	25.08	322.93	0.017	0.022	9.704	13.051	11.95	-766.17	-4.53	-357.55	38.69	-58.76	2.14	0.01	99.28	159.59	168.54	182.41	80.31	-0.256	-0.218
32.900	25.08	323.94	0.014	0.031	9.703	13.010	11.95	-768.72	-2.77	-359.01	46.63	-58.85	2.14	0.01	99.46	159.69	168.71	182.67	80.31	-0.254	-0.215
32.920	25.09	324.88	0.014	0.027	9.705	12.977	11.95	-770.56	-2.54	-357.03	54.16	-53.58	2.16	0.01	99.56	159.80	168.85	182.88	80.30	-0.252	-0.213
32.940	25.10	326.09	0.021	0.034	9.704	12.935	11.97	-765.19	-2.89	-351.20	49.70	-40.50	2.18	0.01	99.64	159.82	168.94	183.09	80.32	-0.250	-0.211
32.960	25.08	327.11	0.013	0.027	9.705	12.887	11.95	-756.20	-1.90	-343.57	36.54	-35.85	2.20	0.01	99.78	159.93	169.08	183.40	80.29	-0.247	-0.208
32.980	25.09	327.89	0.011	0.030	9.706	12.862	11.96	-748.57	-2.29	-338.32	28.86	-43.85	2.21	0.01	100.02	159.93	169.14	183.58	80.33	-0.245	-0.206
33.000	25.10	328.16	0.010	0.014	9.705	12.853	11.95	-745.50	-3.48	-342.08	35.27	-52.55	2.18	0.01	99.81	160.06	169.25	183.74	80.30	-0.245	-0.206
33.020	25.10	328.05	0.016	0.036	9.704	12.861	11.96	-751.18	-3.44	-349.49	44.11	-55.25	2.15	0.01	100.10	160.11	169.39	183.97	80.32	-0.246	-0.206
33.040	25.11	327.62	0.017	0.037	9.701	12.884	11.96	-760.78	-4.40	-351.83	38.90	-54.86	2.16	0.01	100.24	160.27	169.45	184.18	80.30	-0.247	-0.207
33.060	25.13	327.50	0.014	0.030	9.702	12.896	11.94	-770.26	-3.77	-353.59	35.59	-58.77	2.18	0.01	99.99	160.40	169.59	184.44	80.31	-0.248	-0.208
33.080	25.15	327.69	0.013	0.031	9.702	12.898	11.96	-776.76	-1.99	-356.50	44.32	-63.00	2.18	0.01	99.95	160.56	169.70	184.63	80.31	-0.248	-0.208
33.100	25.15	328.09	0.019	0.027	9.701	12.886	11.95	-772.32	-2.53	-357.93	54.10	-53.08	2.16	0.01	99.67	160.66	169.73	184.89	80.30	-0.247	-0.208
33.120	25.15	328.63	0.023	0.036	9.702	12.865	11.96	-763.27	-2.89	-353.90	50.92	-38.96	2.16	0.01	99.88	160.66	169.79	184.99	80.32	-0.246	-0.206
33.140	25.15	329.14	0.010	0.028	9.703	12.845	11.96	-756.54	-2.83	-346.25	36.72	-37.26	2.18	0.01	99.99	160.77	169.85	185.20	80.29	-0.245	-0.205
33.160	25.15	329.73	0.014	0.027	9.703	12.822	11.96	-751.65	-3.05	-340.44	29.33	-41.86	2.21	0.01	99.81	160.82	169.82	185.31	80.32	-0.243	-0.204
33.180	25.14	330.00	0.007	0.034	9.702	12.804	11.96	-755.46	-2.87	-340.56	33.84	-48.13	2.22	0.01	99.92	160.88	169.85	185.44	80.29	-0.242	-0.202
33.200	25.13	330.31	0.008	0.030	9.700	12.789	11.97	-766.99	-3.71	-346.69	42.01	-53.97	2.21	0.01	100.10	161.09	169.93	185.64	80.32	-0.242	-0.202
33.220	25.13	330.90	0.016	0.030	9.699	12.766	11.95	-781.15	-7.27	-351.18	40.31	-56.09	2.22	0.02	99.81	161.22	170.02	185.83	80.31	-0.240	-0.200
33.240	25.13	331.72	0.017	0.030	9.699	12.730	11.97	-791.87	-7.59	-352.09	35.56	-58.04	2.25	0.02	99.95	161.43	170.07	186.04	80.31	-0.238	-0.198
33.260	25.11	333.09	0.020	0.031	9.699	12.671	11.95	-797.13	-3.33	-353.69	43.46	-60.63	2.25	0.01	99.56	161.56	170.19	186.14	80.32	-0.235	-0.194
33.280	25.09	334.61	0.030	0.034	9.698	12.600	11.95	-799.55	-2.62	-354.22	54.19	-54.94	2.26	0.01	99.53	161.74	170.33	186.27	80.29	-0.230	-0.190
33.300	25.08	336.41	0.014	0.022	9.698	12.528	11.95	-799.89	-5.08	-349.72	51.70	-42.45	2.29	0.01	99.49	161.85	170.36	186.40	80.32	-0.226	-0.185
33.320	25.06	337.97	0.014	0.025	9.698	12.464	11.95	-795.54	-6.13	-340.70	36.73	-35.75	2.34	0.02	99.42	161.95	170.41	186.51	80.29	-0.222	-0.181
33.340	25.07	339.42	0.017	0.030	9.695	12.416	11.94	-790.04	-4.48	-336.19	31.51	-42.69	2.35	0.01	99.42	162.09	170.47	186.58	80.33	-0.219	-0.178
33.360	25.07	340.47	0.016	0.034	9.693	12.377	11.95	-792.81	-4.28	-340.59	39.06	-54.31	2.33	0.01	99.32	162.16	170.58	186.69	80.30	-0.217	-0.175
33.380	25.08	341.18	0.013	0.030	9.691	12.353	11.97	-801.28	-9.08	-345.55	39.23	-55.72	2.32	0.03	99.21	162.30	170.61	186.79	80.31	-0.216	-0.173
33.400	25.09	341.53	0.017	0.030	9.690	12.346	11.94	-811.44	-9.71	-349.56	35.43	-57.57	2.32	0.03	99.25	162.48	170.73	186.90	80.32	-0.215	-0.173
33.420	25.10	341.92	0.021	0.033	9.688	12.338	11.95	-821.49	-7.98	-352.76	35.76	-64.11	2.33	0.02	99.18	162.61	170.84	187.03	80.30	-0.215	-0.172
