TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	mph	rpm	deg	deg	in	in	psi	lb	lb	lb	ft-lb	ft-lb	none	none	deg F	deg F	deg F	deg F	deg F	none	SAE
280.260	24.90	440.21	-2.972	2.010	9.782	9.495	10.03	582.04	330.09	-349.85	-28.87	-3.06	-1.66	-0.94	102.04	160.06	167.55	190.24	80.39	0.030	0.068
280.280	24.92	439.55	-2.975	2.007	9.781	9.516	10.02	566.95	333.43	-343.34	-38.28	-1.55	-1.65	-0.97	101.58	159.85	167.38	190.11	80.41	0.028	0.065
280.300	24.92	439.08	-2.978	2.006	9.781	9.525	10.03	559.77	334.60	-341.88	-44.46	-8.37	-1.64	-0.98	102.36	159.80	167.24	190.03	80.37	0.027	0.064
280.320	24.95	438.92	-2.980	2.013	9.778	9.539	10.03	554.55	334.03	-343.86	-44.91	-17.16	-1.61	-0.97	102.15	159.59	167.10	189.92	80.41	0.025	0.063
280.340	24.97	438.69	-2.980	2.010	9.777	9.552	10.02	549.02	333.53	-346.35	-41.65	-26.34	-1.59	-0.96	102.39	159.51	166.98	189.79	80.37	0.024	0.061
280.360	24.96	438.65	-2.969	2.013	9.776	9.552	10.04	553.61	336.84	-351.07	-34.29	-25.19	-1.58	-0.96	102.18	159.40	166.84	189.61	80.41	0.023	0.061
280.380	24.96	438.14	-2.972	2.012	9.776	9.563	10.03	549.83	343.29	-351.90	-30.19	-16.67	-1.56	-0.98	102.25	159.27	166.67	189.56	80.38	0.022	0.060
280.400	24.98	437.59	-2.971	2.010	9.774	9.582	10.03	532.97	348.97	-348.79	-33.57	-7.61	-1.53	-1.00	102.32	159.11	166.47	189.45	80.39	0.020	0.058
280.420	25.00	437.05	-2.981	2.010	9.773	9.600	10.05	522.70	351.42	-344.03	-41.94	-4.59	-1.52	-1.02	102.32	158.90	166.36	189.32	80.40	0.018	0.056
280.440	25.02	436.66	-2.972	2.012	9.773	9.617	10.03	520.72	353.18	-342.05	-47.42	-12.65	-1.52	-1.03	102.39	158.77	166.19	189.24	80.38	0.016	0.054
280.460	25.00	436.30	-2.977	2.009	9.772	9.619	10.04	515.08	354.65	-343.30	-45.03	-21.93	-1.50	-1.03	102.61	158.59	166.07	189.11	80.41	0.016	0.054
280.480	24.98	435.76	-2.980	2.009	9.770	9.623	10.02	510.28	356.48	-345.90	-41.68	-26.48	-1.48	-1.03	102.82	158.51	165.82	189.01	80.37	0.015	0.054
280.500	24.98	435.01	-2.978	2.004	9.770	9.638	10.03	498.66	362.53	-352.00	-34.02	-28.68	-1.42	-1.03	103.07	158.27	165.65	188.91	80.41	0.014	0.052
280.520	24.97	434.19	-2.978	2.010	9.769	9.651	10.03	482.31	369.97	-353.46	-29.06	-22.20	-1.36	-1.05	103.21	158.17	165.42	188.83	80.38	0.012	0.050
280.540	24.96	433.57	-2.980	2.009	9.767	9.661	10.03	470.34	377.23	-347.03	-33.74	-12.92	-1.36	-1.09	102.96	157.90	165.25	188.75	80.40	0.011	0.049
280.560	24.95	433.06	-2.981	2.009	9.767	9.669	10.03	461.14	379.96	-341.56	-41.92	-14.80	-1.35	-1.11	103.60	157.77	165.11	188.64	80.39	0.010	0.048
280.580	24.94	432.75	-2.977	2.007	9.764	9.674	10.05	457.75	379.59	-340.59	-47.08	-21.97	-1.34	-1.11	103.67	157.51	164.86	188.49	80.38	0.009	0.048
280.600	24.94	432.24	-2.972	2.018	9.762	9.686	10.02	456.16	379.39	-340.35	-48.76	-29.59	-1.34	-1.11	104.13	157.32	164.63	188.44	80.40	0.008	0.047
280.620	24.93	431.50	-2.981	2.007	9.761	9.695	10.03	448.90	383.05	-345.14	-42.28	-35.55	-1.30	-1.11	103.88	157.03	164.46	188.38	80.38	0.007	0.046
280.640	24.90	430.52	-2.974	2.016	9.759	9.706	10.03	438.35	391.35	-349.49	-36.05	-34.66	-1.25	-1.12	103.84	156.96	164.23	188.25	80.41	0.005	0.044
280.660	24.88	429.54	-2.978	2.035	9.754	9.720	10.04	421.85	402.14	-349.75	-32.19	-30.64	-1.21	-1.15	103.70	156.64	163.95	188.20	80.37	0.003	0.043
280.680	24.86	428.68	-2.980	2.010	9.756	9.734	10.02	406.51	409.05	-345.42	-35.12	-25.39	-1.18	-1.18	103.81	156.40	163.72	188.10	80.40	0.002	0.041
280.700	24.85	428.06	-2.975	2.012	9.753	9.745	10.02	399.62	410.66	-339.06	-43.91	-23.41	-1.18	-1.21	103.24	156.19	163.55	188.04	80.37	0.001	0.040
280.720	24.86	427.55	-2.969	2.012	9.752	9.758	10.02	396.09	411.57	-338.89	-46.63	-33.65	-1.17	-1.21	103.24	155.98	163.32	187.99	80.39	-0.001	0.039
280.740	24.88	426.89	-2.974	2.012	9.749	9.782	10.04	391.58	411.99	-341.58	-45.02	-41.81	-1.15	-1.21	102.93	155.75	163.10	187.86	80.39	-0.003	0.036
280.760	24.89	426.10	-2.980	2.007	9.748	9.804	10.02	383.01	415.79	-346.49	-40.86	-42.36	-1.11	-1.20	102.61	155.59	162.90	187.81	80.38	-0.006	0.034
280.780	24.89	425.20	-2.974	2.018	9.745	9.825	10.02	361.18	424.33	-352.99	-34.41	-47.29	-1.02	-1.20	102.39	155.30	162.64	187.71	80.39	-0.008	0.032
280.800	24.90	424.42	-2.983	2.009	9.745	9.847	10.03	344.29	434.97	-352.62	-32.24	-41.55	-0.98	-1.23	102.08	155.09	162.42	187.63	80.37	-0.010	0.030
280.820	24.92	423.91	-2.981	2.006	9.742	9.865	10.03	336.61	444.59	-346.77	-35.68	-31.27	-0.97	-1.28	101.93	154.85	162.25	187.60	80.41	-0.013	0.028
280.840	24.91	423.64	-2.974	2.012	9.740	9.867	10.03	328.14	447.48	-341.72	-43.69	-33.22	-0.96	-1.31	101.62	154.69	161.99	187.50	80.38	-0.013	0.027
280.860	24.90	423.17	-2.972	2.007	9.739	9.876	10.02	321.12	448.39	-341.58	-49.52	-39.24	-0.94	-1.31	101.65	154.48	161.82	187.42	80.41	-0.014	0.027
280.880	24.91	422.74	-2.977	2.009	9.737	9.888	10.03	307.13	450.50	-343.52	-49.97	-48.84	-0.89	-1.31	101.40	154.32	161.65	187.37	80.38	-0.015	0.025
280.900	24.92	422.20	-2.978	2.007	9.735	9.907	10.04	287.16	455.52	-347.00	-44.93	-59.33	-0.83	-1.31	101.16	154.17	161.37	187.34	80.39	-0.017	0.023
280.920	24.94	421.57	-2.980	2.012	9.734	9.931	10.01	270.26	463.82	-350.63	-38.24	-60.48	-0.77	-1.32	100.98	153.98	161.08	187.26	80.39	-0.020	0.021
280.940	24.95	421.18	-2.975	2.012	9.731	9.945	10.03	254.40	471.38	-351.21	-33.92	-56.47	-0.72	-1.34	100.59	153.80	160.86	187.16	80.36	-0.022	0.019
280.960	24.94	420.75	-2.980	2.010	9.731	9.948	10.03	240.40	477.51	-347.23	-35.68	-49.21	-0.69	-1.38	100.20	153.61	160.57	187.13	80.39	-0.022	0.019
280.980	24.93	420.51	-2.977	2.013	9.728	9.949	10.04	233.62	481.97	-342.19	-43.20	-43.86	-0.68	-1.41	100.27	153.40	160.40	187.05	80.36	-0.022	0.019
281.000	24.92	420.12	-2.978	2.010	9.725	9.956	10.04	222.55	484.94	-343.05	-48.08	-51.52	-0.65	-1.41	100.20	153.22	160.18	186.97	80.40	-0.023	0.018
281.020	24.92	419.62	-2.972	2.013	9.724	9.969	10.02	203.62	488.47	-345.12	-47.73	-60.49	-0.59	-1.42	100.06	153.01	159.92	186.87	80.36	-0.025	0.017
281.040	24.94	419.07	-2.974	2.018	9.721	9.988	10.03	183.85	494.61	-345.50	-45.33	-67.62	-0.53	-1.43	100.17	152.96	159.64	186.84	80.39	-0.027	0.015
281.060	24.95	418.40	-2.972	2.012	9.718	10.007	10.03	163.32	504.03	-349.20	-37.23	-74.29	-0.47	-1.44	100.31	152.72	159.35	186.79	80.38	-0.029	0.013
281.080	24.94	417.82	-2.980	2.012	9.718	10.019	10.04	149.33	513.33	-350.58	-32.75	-68.35	-0.43	-1.46	100.45	152.67	159.10	186.77	80.37	-0.030	0.012
281.100	24.92	417.23	-2.974	2.016	9.717	10.026	10.02	137.51	520.11	-348.25	-35.02	-55.35	-0.39	-1.49	100.59	152.67	158.87	186.74	80.39	-0.031	0.011
281.120	24.90	416.65	-2.974	2.013	9.714	10.031	10.02	120.27	523.56	-343.90	-40.71	-52.76	-0.35	-1.52	100.38	152.48	158.62	186.74	80.36	-0.032	0.011
281.140	24.89	416.10	-2.977	2.009	9.713	10.038	10.03	108.12	523.83	-342.78	-46.14	-56.23	-0.32	-1.53	100.73	152.38	158.39	186.64	80.39	-0.032	0.010
281.160	24.86	415.36	-2.978	2.010	9.710	10.047	10.02	91.85	523.62	-344.77	-46.84	-64.89	-0.27	-1.52	100.77	152.30	158.14	186.53	80.36	-0.034	0.009
281.180	24.86	414.77	-2.978	1.997	9.708	10.061	10.03	72.09	524.71	-346.95	-43.94	-72.67	-0.21	-1.51	100.70	152.25	157.85	186.53	80.39	-0.035	0.008
281.200	24.85	413.79	-2.978	2.006	9.706	10.081	10.03	56.53	530.61	-349.15	-39.14	-72.77	-0.16	-1.52	100.87	152.17	157.65	186.51	80.37	-0.037	0.006
281.220	24.85	413.01	-2.975	2.010	9.704	10.099	10.03	41.43	538.58	-352.27	-32.05	-69.32	-0.12	-1.53	101.16	152.11	157.37	186.48	80.38	-0.039	0.004
281.240	24.84	412.23	-2.972	2.009	9.704	10.114	10.02	27.43	541.42	-351.99	-31.00	-59.40	-0.08	-1.54	100.80	152.06	157.11	186.40	80.38	-0.041	0.002
281.260	24.82	411.49	-2.975	2.016	9.702	10.123	10.01	14.90	542.33	-347.00	-37.70	-49.91	-0.04	-1.56	100.84	152.01	156.92	186.32	80.36	-0.042	0.001
281.280	24.83	410.71	-2.977	2.010	9.700	10.146	10.02	-0.21	545.51	-344.09	-42.62	-54.23	0.00	-1.59	100.98	151.96	156.75	186.27	80.39	-0.044	-0.001
281.300	24.81	410.12	-2.971	2.009	9.699	10.155	10.03	-9.18	548.26	-346.77	-42.32	-60.21	0.03	-1.58	101.26	151.88	156.58	186.22	80.36	-0.045	-0.002
281.320	24.78	409.69	-2.975	2.018	9.696	10.151	10.03	-16.19	549.27	-348.60	-41.76	-64.58	0.05	-1.58	101.58	151.85	156.43	186.17	80.39	-0.045	-0.001
281.340	24.74	408.95	-2.981	2.002	9.696	10.155	10.03	-36.26	550.29	-352.88	-37.87	-69.47	0.10	-1.56	101.86	151.80	156.29	186.09	80.37	-0.045	-0.002
281.360	24.72	408.09	-2.972	2.007	9.694	10.168	10.02	-55.26	549.71	-356.40	-33.12	-65.78	0.16	-1.54	102.01	151.85	156.21	186.04	80.39	-0.047	-0.003
281.380	24.71	407.11	-2.969	2.013	9.694	10.189	10.03	-72.18	550.86	-355.60	-28.92	-54.54	0.20	-1.55	102.47	151.88	156.04	185.98	80.39	-0.049	-0.005
281.400	24.70	406.21	-2.975	2.016	9.693	10.206	10.02	-91.35	550.89	-351.40	-33.45	-46.98	0.26	-1.57	102.25	151.77	155.95	185.88	80.36	-0.050	-0.007
281.420	24.68	405.51	-2.971	2.012	9.692	10.215	10.05	-101.66	549.51	-347.71	-41.47	-43.77	0.29	-1.58	102.36	151.80	155.87	185.77	80.39	-0.051	-0.008
281.440	24.63	404.80	-2.974	2.015	9.690	10.212	10.03	-110.98	551.67	-347.23	-44.00	-49.04	0.32	-1.59	102.47	151.67	155.81	185.72	80.36	-0.051	-0.007
281.460	24.58	404.26	-2.974	2.016	9.689	10.207	10.01	-118.18	554.09	-349.32	-42.09	-55.41	0.34	-1.59	102.54	151.64	155.72	185.62	80.40	-0.051	-0.007
281.480	24.54	403.55	-2.983	2.013	9.690	10.205	10.03	-117.84	554.80	-351.30	-39.53	-55.50	0.34	-1.58	102.64	151.61	155.70	185.54	80.36	-0.051	-0.007
281.500	24.51	402.93	-2.980	2.010	9.688	10.209	10.01	-123.73	556.50	-353.75	-33.79	-58.44	0.35	-1.57	102.64	151.64	155.58	185.49	80.39	-0.051	-0.007
281.520	24.48	402.19	-2.971	2.016	9.688	10.217	10.03	-135.55	556.29	-354.57	-27.97	-56.48	0.38	-1.57	102.39	151.59	155.55	185.41	80.37	-0.052	-0.008
281.540	24.48	401.56	-2.974	2.012	9.686	10.232	10.03	-147.22	554.50	-351.39	-30.55	-44.84	0.42	-1.58	102.01	151.54	155.55	185.31	80.38	-0.053	-0.009
281.560	24.48	400.86	-2.975	2.007	9.686	10.251	10.04	-165.18	554.31	-345.64	-38.87	-40.13	0.48	-1.60	101.79	151.48	155.50	185.10	80.39	-0.055	-0.011
281.580	24.48	400.50	-2.978	2.013	9.683	10.259	10.03	-179.10	558.00	-344.06	-42.37	-41.89	0.52	-1.62	101.30	151.35	155.50	184.94	80.37	-0.056	-0.012
281.600	24.48	400.43	-2.972	2.009	9.682	10.261	10.02	-183.44	559.20	-346.82	-41.43	-43.79	0.53	-1.61	101.09	151.33	155.50	184.84	80.40	-0.056	-0.012
281.620	24.48	400.15	-2.971	2.010	9.681	10.269	10.02	-194.89	556.99	-349.60	-40.13	-47.96	0.56	-1.59	100.87	151.27	155.50	184.68	80.36	-0.057	-0.013
281.640	24.50	399.68	-2.974	2.018	9.678	10.288	10.04	-214.65	554.79	-351.46	-37.18	-48.23	0.61	-1.58	101.02	151.35	155.47	184.47	80.40	-0.059	-0.015
281.660	24.53	399.25	-2.971	2.007	9.676	10.314	10.04	-237.82	555.89	-352.51	-30.92	-42.69	0.67	-1.58	100.17	151.27	155.38	184.34	80.37	-0.062	-0.017
281.680	24.57	398.90	-2.969	2.013	9.676	10.338	10.03	-260.48	557.96	-351.21	-27.18	-33.12	0.74	-1.59	100.10	151.27	155.36	184.21	80.38	-0.064	-0.019
281.700	24.61	398.75	-2.975	2.015	9.673	10.359	10.02	-277.77	556.26	-346.51	-33.30	-22.08	0.80	-1.61	99.95	151.25	155.36	184.05	80.38	-0.066	-0.021
281.720	24.67	398.71	-2.977	2.013	9.671	10.386	10.02	-297.53	553.80	-342.14	-40.08	-19.48	0.87	-1.62	100.06	151.17	155.36	183.90	80.38	-0.069	-0.024
281.740	24.71	398.67	-2.971	2.010	9.669	10.404	10.03	-323.16	548.62	-343.52	-40.78	-24.35	0.94	-1.60	99.88	151.09	155.30	183.69	80.39	-0.071	-0.026
281.760	24.76	398.55	-2.978	2.012	9.665	10.427	10.04	-344.62	542.25	-346.25	-38.97	-25.74	1.00	-1.57	100.02	151.14	155.27	183.53	80.36	-0.073	-0.028
281.780	24.84	398.24	-2.971	2.012	9.663	10.471	10.04	-368.63	538.68	-348.44	-35.85	-27.50	1.06	-1.55	99.67	151.14	155.21	183.32	80.40	-0.077	-0.032
281.800	24.89	397.93	-2.972	2.009	9.662	10.499	10.05	-398.15	536.05	-349.41	-30.56	-26.79	1.14	-1.53	99.39	151.04	155.19	183.11	80.37	-0.080	-0.034
281.820	24.91	397.46	-2.977	2.015	9.659	10.520	10.05	-429.53	532.43	-348.81	-25.38	-14.93	1.23	-1.53	99.21	151.22	155.16	183.01	80.40	-0.082	-0.036
281.840	24.96	397.22	-2.971	2.010	9.658	10.547	10.06	-459.59	528.03	-344.96	-28.43	0.67	1.33	-1.53	98.75	151.14	155.16	182.80	80.37	-0.084	-0.039
281.860	25.01	396.95	-2.977	2.013	9.653	10.574	10.05	-481.95	522.16	-341.04	-35.47	8.36	1.41	-1.53	99.18	151.22	155.16	182.62	80.39	-0.087	-0.041
281.880	25.05	396.83	-2.968	2.015	9.651	10.595	10.06	-501.56	516.26	-340.19	-37.14	7.25	1.47	-1.52	99.11	151.33	155.16	182.38	80.41	-0.089	-0.043
281.900	25.07	396.36	-2.968	2.010	9.646	10.616	10.07	-529.10	511.37	-339.88	-35.62	1.65	1.56	-1.50	99.18	151.30	155.13	182.17	80.39	-0.091	-0.045
281.920	25.07	395.66	-2.971	2.015	9.642	10.635	10.07	-553.30	505.71	-340.53	-33.68	0.27	1.62	-1.49	99.46	151.40	155.10	181.99	80.42	-0.093	-0.047
281.940	25.06	394.68	-2.972	2.013	9.638	10.657	10.07	-574.51	500.92	-343.40	-30.27	3.23	1.67	-1.46	99.56	151.56	155.13	181.81	80.38	-0.096	-0.049
281.960	25.04	393.35	-2.977	2.015	9.634	10.685	10.07	-597.43	498.68	-347.50	-25.24	8.97	1.72	-1.44	99.71	151.67	155.16	181.65	80.42	-0.098	-0.051
281.980	25.02	391.91	-2.974	2.012	9.631	10.717	10.06	-617.56	493.45	-351.05	-21.92	20.10	1.76	-1.41	99.95	151.67	155.21	181.52	80.39	-0.101	-0.054
282.000	25.00	390.19	-2.974	2.018	9.627	10.756	10.07	-635.56	484.49	-348.51	-29.32	30.75	1.82	-1.39	99.71	151.80	155.27	181.29	80.40	-0.105	-0.057
282.020	24.97	388.47	-2.975	2.010	9.625	10.789	10.07	-653.50	473.79	-344.10	-36.05	30.66	1.90	-1.38	99.74	151.93	155.44	181.03	80.40	-0.108	-0.060
282.040	24.94	386.59	-2.974	2.018	9.621	10.829	10.07	-676.03	464.44	-341.70	-34.33	24.30	1.98	-1.36	99.81	151.98	155.53	180.87	80.39	-0.112	-0.064
282.060	24.91	384.68	-2.968	2.010	9.619	10.871	10.07	-691.90	458.03	-342.55	-29.15	20.66	2.02	-1.34	99.67	152.09	155.64	180.64	80.42	-0.115	-0.067
282.080	24.90	382.80	-2.971	2.019	9.613	10.916	10.07	-696.27	451.73	-344.72	-27.94	18.17	2.02	-1.31	99.49	152.14	155.72	180.40	80.39	-0.119	-0.071
282.100	24.87	380.77	-2.972	2.013	9.612	10.962	10.07	-709.48	445.35	-347.24	-25.78	15.24	2.04	-1.28	99.81	152.38	155.87	180.19	80.42	-0.123	-0.075
282.120	24.84	378.70	-2.977	2.013	9.607	11.011	10.07	-732.05	441.09	-351.20	-19.15	19.78	2.08	-1.26	99.88	152.51	155.98	180.01	80.38	-0.128	-0.079
282.140	24.84	376.78	-2.969	2.018	9.605	11.065	10.07	-747.65	435.06	-350.55	-18.10	32.43	2.13	-1.24	100.13	152.69	156.09	179.77	80.42	-0.132	-0.084
282.160	24.83	375.02	-2.975	2.010	9.603	11.111	10.06	-758.10	427.61	-346.52	-25.01	38.96	2.19	-1.23	100.63	152.80	156.26	179.59	80.40	-0.136	-0.088
282.180	24.84	373.81	-2.978	2.013	9.599	11.154	10.09	-760.73	417.10	-344.73	-30.08	35.58	2.21	-1.21	100.63	153.01	156.38	179.41	80.41	-0.139	-0.091
282.200	24.87	372.64	-2.975	2.015	9.597	11.203	10.06	-763.03	403.68	-348.16	-30.18	29.67	2.19	-1.16	100.80	153.17	156.63	179.20	80.41	-0.143	-0.095
282.220	24.90	371.23	-2.971	2.018	9.593	11.258	10.07	-775.67	394.68	-351.82	-26.41	23.31	2.20	-1.12	100.91	153.40	156.75	179.04	80.39	-0.148	-0.099
282.240	24.91	369.79	-2.981	2.010	9.592	11.304	10.06	-782.69	389.33	-353.39	-25.32	20.47	2.21	-1.10	100.98	153.64	156.97	178.91	80.42	-0.152	-0.103
282.260	24.94	368.42	-2.978	2.016	9.591	11.362	10.07	-788.85	386.80	-355.85	-22.19	20.74	2.22	-1.09	101.09	153.88	157.14	178.81	80.38	-0.156	-0.108
282.280	24.96	367.21	-2.975	2.015	9.589	11.409	10.07	-801.50	384.37	-359.64	-15.08	19.29	2.23	-1.07	101.30	154.17	157.23	178.73	80.42	-0.160	-0.111
282.300	24.98	366.11	-2.974	2.015	9.587	11.450	10.09	-808.76	379.01	-360.48	-11.81	27.55	2.24	-1.05	101.33	154.40	157.43	178.60	80.39	-0.163	-0.115
282.320	25.00	365.10	-2.975	2.015	9.586	11.492	10.08	-807.40	370.11	-356.23	-19.63	38.78	2.27	-1.04	101.40	154.61	157.60	178.57	80.41	-0.166	-0.118
282.340	25.05	364.20	-2.977	2.018	9.587	11.543	10.06	-812.01	359.05	-352.74	-27.33	33.69	2.30	-1.02	101.26	154.80	157.77	178.50	80.40	-0.170	-0.122
282.360	25.10	363.38	-2.978	2.013	9.586	11.592	10.05	-819.79	346.58	-355.34	-26.04	24.69	2.31	-0.98	101.05	155.09	157.94	178.47	80.40	-0.173	-0.125
282.380	25.13	362.44	-2.977	2.015	9.584	11.639	10.05	-823.67	337.54	-358.55	-22.84	21.49	2.30	-0.94	100.77	155.19	158.16	178.47	80.41	-0.177	-0.129
282.400	25.16	361.42	-2.978	2.018	9.584	11.686	10.05	-830.46	334.09	-357.37	-23.20	15.73	2.32	-0.93	100.80	155.43	158.31	178.47	80.39	-0.180	-0.132
282.420	25.19	360.60	-2.984	2.009	9.585	11.724	10.03	-837.04	332.26	-356.83	-19.20	12.13	2.35	-0.93	100.63	155.64	158.48	178.52	80.42	-0.182	-0.135
282.440	25.22	359.55	-2.975	2.018	9.584	11.774	10.04	-839.02	327.99	-362.22	-11.01	14.74	2.32	-0.91	99.99	155.80	158.59	178.52	80.38	-0.186	-0.139
282.460	25.26	358.61	-2.980	2.016	9.584	11.821	10.04	-837.39	320.22	-365.99	-6.91	21.39	2.29	-0.87	99.81	156.01	158.70	178.65	80.42	-0.189	-0.142
282.480	25.28	357.63	-2.971	2.016	9.584	11.863	10.05	-839.55	312.13	-361.90	-11.80	30.25	2.32	-0.86	99.71	156.22	158.87	178.73	80.39	-0.192	-0.145
282.500	25.30	356.65	-2.972	2.012	9.585	11.905	10.02	-845.59	303.00	-355.16	-20.61	32.05	2.38	-0.85	99.39	156.35	159.07	178.81	80.41	-0.195	-0.148
282.520	25.30	355.72	-2.978	2.012	9.584	11.936	10.04	-850.42	294.19	-352.75	-24.37	24.96	2.41	-0.83	99.21	156.48	159.21	178.91	80.41	-0.197	-0.151
282.540	25.30	354.93	-2.977	2.018	9.584	11.962	10.04	-853.73	289.49	-355.48	-19.90	16.78	2.40	-0.81	99.00	156.64	159.41	179.04	80.40	-0.199	-0.153
282.560	25.29	354.04	-2.975	2.010	9.584	11.990	10.02	-852.32	288.43	-359.62	-14.14	13.13	2.37	-0.80	98.86	156.72	159.58	179.17	80.43	-0.201	-0.154
282.580	25.25	353.14	-2.972	2.019	9.583	12.003	10.03	-844.94	287.71	-362.26	-14.09	12.95	2.33	-0.79	98.61	156.82	159.78	179.38	80.40	-0.202	-0.155
282.600	25.23	352.12	-2.975	2.018	9.583	12.025	10.03	-841.91	284.94	-367.72	-11.98	10.45	2.29	-0.77	98.96	157.03	160.01	179.54	80.44	-0.203	-0.157
282.620	25.22	350.87	-2.975	2.010	9.586	12.062	10.03	-844.91	282.99	-372.33	-4.44	10.94	2.27	-0.76	98.11	157.17	160.23	179.77	80.41	-0.205	-0.160
282.640	25.20	349.66	-2.975	2.012	9.587	12.097	10.03	-844.10	279.22	-366.63	-6.35	22.57	2.30	-0.76	98.61	157.30	160.43	179.98	80.44	-0.207	-0.162
282.660	25.20	348.64	-2.974	2.020	9.588	12.134	10.03	-843.35	276.10	-359.09	-14.15	31.25	2.35	-0.77	98.11	157.43	160.72	180.22	80.44	-0.210	-0.164
282.680	25.21	347.67	-2.974	2.016	9.591	12.170	10.03	-844.58	267.86	-355.63	-20.05	26.09	2.37	-0.75	98.11	157.56	160.97	180.43	80.43	-0.212	-0.167
282.700	25.21	346.96	-2.974	2.012	9.590	12.197	10.03	-844.51	259.70	-357.77	-19.56	19.32	2.36	-0.73	98.15	157.67	161.23	180.58	80.46	-0.214	-0.169
282.720	25.20	346.30	-2.975	2.020	9.591	12.212	10.03	-851.15	262.15	-359.64	-12.76	12.35	2.37	-0.73	98.22	157.77	161.45	180.77	80.44	-0.215	-0.170
282.740	25.20	345.71	-2.974	2.013	9.591	12.234	10.02	-855.41	266.76	-357.32	-12.25	7.32	2.39	-0.75	98.79	157.80	161.71	181.03	80.48	-0.216	-0.171
282.760	25.18	345.28	-2.974	2.016	9.591	12.242	10.04	-850.36	266.03	-359.51	-12.33	7.57	2.37	-0.74	98.36	157.90	161.96	181.24	80.44	-0.217	-0.172
282.780	25.18	344.97	-2.978	2.012	9.592	12.250	10.01	-846.74	264.08	-365.46	-7.31	9.06	2.32	-0.72	99.39	158.06	162.16	181.47	80.47	-0.217	-0.172
282.800	25.19	344.46	-2.977	2.010	9.594	12.274	10.02	-840.78	263.13	-368.41	-1.26	15.12	2.28	-0.71	99.28	158.17	162.36	181.76	80.45	-0.218	-0.174
282.820	25.21	343.95	-2.981	2.013	9.595	12.302	10.03	-830.67	258.97	-366.08	-3.76	26.00	2.27	-0.71	99.64	158.32	162.64	181.97	80.46	-0.220	-0.176
282.840	25.23	343.25	-2.972	2.012	9.597	12.338	10.02	-826.52	251.10	-361.06	-13.23	30.30	2.29	-0.70	99.39	158.43	162.93	182.17	80.46	-0.222	-0.178
282.860	25.23	342.47	-2.977	2.012	9.597	12.367	10.03	-829.57	242.68	-356.90	-19.28	23.41	2.32	-0.68	99.39	158.59	163.15	182.44	80.46	-0.224	-0.180
282.880	25.22	341.69	-2.980	2.015	9.598	12.391	10.02	-836.42	239.94	-357.31	-14.55	11.45	2.34	-0.67	99.32	158.74	163.41	182.64	80.48	-0.225	-0.182
282.900	25.23	341.14	-2.978	2.012	9.599	12.415	10.01	-837.10	240.41	-360.44	-7.67	5.26	2.32	-0.67	99.53	158.93	163.64	182.83	80.44	-0.227	-0.183
282.920	25.24	340.71	-2.986	2.019	9.600	12.433	10.01	-830.36	241.17	-361.18	-9.54	5.06	2.30	-0.67	99.53	159.03	163.86	183.01	80.47	-0.228	-0.185
282.940	25.24	340.08	-2.978	2.019	9.600	12.457	10.00	-832.64	240.88	-362.00	-10.06	0.58	2.30	-0.67	99.67	159.09	164.06	183.24	80.44	-0.229	-0.186
282.960	25.26	339.65	-2.974	2.016	9.600	12.482	9.98	-839.45	240.48	-366.13	-2.30	-0.13	2.29	-0.66	100.24	159.24	164.23	183.48	80.47	-0.231	-0.188
282.980	25.27	339.42	-2.975	2.010	9.603	12.496	9.99	-833.28	239.24	-365.39	2.06	12.92	2.28	-0.65	100.17	159.40	164.37	183.77	80.45	-0.232	-0.189
283.000	25.29	339.11	-2.977	2.007	9.604	12.516	9.99	-820.20	235.51	-362.45	-2.25	23.25	2.26	-0.65	100.59	159.56	164.52	183.97	80.45	-0.233	-0.190
283.020	25.31	338.79	-2.980	2.013	9.605	12.538	9.99	-810.84	226.73	-359.15	-12.99	22.23	2.26	-0.63	100.45	159.67	164.69	184.18	80.46	-0.234	-0.191
283.040	25.32	338.32	-2.971	2.018	9.604	12.563	9.99	-808.74	220.00	-358.86	-15.57	16.47	2.25	-0.61	100.66	159.82	164.88	184.34	80.44	-0.235	-0.193
283.060	25.31	337.58	-2.975	2.010	9.606	12.584	9.99	-816.12	219.66	-360.65	-9.74	6.46	2.26	-0.61	100.48	160.01	165.11	184.60	80.46	-0.237	-0.194
283.080	25.32	337.00	-2.978	2.012	9.608	12.611	9.96	-822.32	220.10	-362.88	-4.22	0.46	2.27	-0.61	101.09	160.16	165.25	184.76	80.42	-0.238	-0.196
283.100	25.32	336.45	-2.980	2.020	9.607	12.633	9.97	-819.51	220.09	-363.35	-4.21	-1.43	2.26	-0.61	101.16	160.35	165.39	184.99	80.46	-0.240	-0.197
283.120	25.31	336.02	-2.980	2.012	9.610	12.644	9.94	-820.87	222.31	-363.91	-3.33	-6.07	2.26	-0.61	101.26	160.56	165.56	185.28	80.43	-0.240	-0.198
283.140	25.32	335.78	-2.984	2.013	9.611	12.655	9.93	-822.07	226.20	-366.79	4.89	-6.69	2.24	-0.62	101.72	160.69	165.68	185.49	80.43	-0.241	-0.199
