TIRF Data File: Project 1320; Run 127
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
53.140	25.00	348.02	0.023	2.028	9.821	12.071	13.96	-790.23	13.27	-356.91	19.99	-31.30	2.21	-0.04	99.18	160.82	177.22	191.93	80.22	-0.186	-0.152
53.160	25.01	348.64	0.021	2.029	9.822	12.056	13.97	-790.88	16.71	-358.47	16.48	-32.40	2.21	-0.05	99.25	160.85	177.22	191.91	80.19	-0.185	-0.151
53.180	25.04	349.50	0.020	2.025	9.820	12.041	13.97	-796.85	16.92	-359.12	17.85	-34.52	2.22	-0.05	99.18	160.82	177.22	192.04	80.22	-0.184	-0.150
53.200	25.07	350.48	0.021	2.035	9.821	12.021	13.96	-802.81	16.78	-361.77	28.22	-31.31	2.22	-0.05	99.25	160.85	177.22	191.98	80.19	-0.183	-0.149
53.220	25.09	351.50	0.023	2.025	9.821	11.996	13.98	-797.97	17.59	-361.28	33.70	-19.50	2.21	-0.05	98.82	160.74	177.25	192.01	80.22	-0.181	-0.147
53.240	25.09	352.67	0.019	2.028	9.823	11.956	13.96	-786.00	17.33	-352.64	20.43	-9.11	2.23	-0.05	99.18	160.69	177.16	191.96	80.20	-0.178	-0.144
53.260	25.09	353.68	0.017	2.022	9.824	11.922	13.98	-781.50	15.88	-344.76	8.60	-14.31	2.27	-0.05	99.14	160.69	177.13	191.93	80.20	-0.176	-0.142
53.280	25.08	354.50	0.016	2.020	9.824	11.891	13.95	-783.57	14.15	-347.72	13.11	-26.77	2.25	-0.04	99.28	160.64	177.08	191.85	80.21	-0.174	-0.140
53.300	25.08	355.01	0.017	2.028	9.824	11.874	13.97	-788.29	12.23	-354.03	19.02	-28.16	2.23	-0.03	99.28	160.59	176.99	191.83	80.19	-0.173	-0.138
53.320	25.11	355.64	0.023	2.035	9.823	11.864	13.96	-794.70	14.76	-356.04	15.73	-28.51	2.23	-0.04	99.28	160.59	176.94	191.85	80.22	-0.172	-0.138
53.340	25.13	356.34	0.017	2.026	9.823	11.852	13.96	-802.40	18.52	-356.19	15.16	-35.44	2.25	-0.05	99.28	160.61	176.94	191.77	80.20	-0.171	-0.137
53.360	25.13	357.16	0.020	2.023	9.824	11.826	13.98	-805.62	19.34	-359.24	24.84	-33.44	2.24	-0.05	99.28	160.61	176.88	191.80	80.22	-0.169	-0.135
53.380	25.13	358.18	0.021	2.025	9.824	11.794	13.95	-805.34	18.66	-360.28	32.47	-21.52	2.24	-0.05	99.28	160.56	176.76	191.80	80.19	-0.167	-0.133
53.400	25.13	359.16	0.021	2.019	9.825	11.762	13.97	-800.16	18.70	-353.84	24.77	-12.05	2.26	-0.05	99.35	160.51	176.74	191.70	80.21	-0.165	-0.130
53.420	25.14	360.13	0.021	2.029	9.824	11.733	13.96	-794.25	17.50	-345.06	11.35	-11.41	2.30	-0.05	99.35	160.45	176.57	191.59	80.22	-0.163	-0.128
53.440	25.15	360.91	0.020	2.023	9.824	11.714	13.97	-795.51	16.36	-343.61	10.53	-21.34	2.32	-0.05	99.56	160.45	176.51	191.57	80.20	-0.161	-0.127
53.460	25.17	361.62	0.024	2.023	9.825	11.696	13.97	-802.64	14.75	-349.08	18.17	-28.79	2.30	-0.04	99.53	160.30	176.34	191.51	80.22	-0.160	-0.125
53.480	25.18	362.16	0.016	2.034	9.822	11.687	13.97	-808.53	15.74	-354.90	20.89	-27.20	2.28	-0.04	99.64	160.30	176.25	191.51	80.19	-0.160	-0.125
53.500	25.20	362.79	0.026	2.029	9.823	11.672	13.96	-812.59	18.86	-355.51	17.01	-29.22	2.29	-0.05	99.71	160.27	176.17	191.46	80.22	-0.158	-0.124
53.520	25.20	363.49	0.020	2.035	9.821	11.651	13.97	-815.52	22.08	-357.87	21.88	-33.18	2.28	-0.06	100.10	160.30	176.06	191.49	80.19	-0.157	-0.122
53.540	25.22	364.24	0.026	2.029	9.823	11.635	13.97	-817.61	23.35	-360.31	32.84	-26.42	2.27	-0.06	100.06	160.19	175.91	191.38	80.22	-0.156	-0.121
53.560	25.21	365.02	0.020	2.019	9.824	11.609	13.96	-814.52	23.16	-354.98	28.85	-14.21	2.29	-0.07	99.85	160.11	175.86	191.31	80.22	-0.154	-0.119
53.580	25.19	365.76	0.020	2.035	9.823	11.575	13.97	-809.62	21.26	-344.85	11.67	-11.03	2.35	-0.06	99.81	160.03	175.69	191.23	80.20	-0.151	-0.116
53.600	25.17	366.35	0.016	2.025	9.822	11.545	13.96	-808.01	19.57	-341.48	8.14	-19.12	2.37	-0.06	99.85	160.01	175.46	191.12	80.22	-0.149	-0.114
53.620	25.13	366.78	0.019	2.026	9.822	11.513	13.95	-812.54	20.19	-348.29	19.18	-28.25	2.33	-0.06	100.02	159.80	175.35	190.99	80.20	-0.147	-0.111
53.640	25.09	367.13	0.019	2.023	9.820	11.486	13.95	-816.13	19.29	-353.52	19.18	-28.72	2.31	-0.05	99.95	159.77	175.23	190.89	80.23	-0.145	-0.109
53.660	25.06	367.52	0.023	2.022	9.820	11.461	13.97	-818.84	20.35	-353.85	12.52	-30.67	2.31	-0.06	99.92	159.67	175.15	190.86	80.18	-0.143	-0.107
53.680	25.03	368.03	0.023	2.031	9.819	11.431	13.96	-821.67	25.14	-356.56	18.77	-34.65	2.30	-0.07	99.85	159.56	174.98	190.78	80.23	-0.141	-0.105
53.700	25.01	368.54	0.026	2.023	9.819	11.406	13.97	-818.94	28.14	-359.81	29.70	-27.42	2.28	-0.08	99.81	159.43	174.87	190.73	80.20	-0.139	-0.103
53.720	24.98	369.12	0.020	2.023	9.821	11.376	13.96	-811.36	28.38	-357.79	30.57	-14.94	2.27	-0.08	99.60	159.32	174.72	190.57	80.22	-0.137	-0.101
53.740	24.96	369.67	0.019	2.034	9.817	11.347	13.96	-803.19	25.97	-349.99	17.72	-10.82	2.29	-0.07	99.64	159.11	174.55	190.44	80.21	-0.135	-0.098
53.760	24.95	370.18	0.021	2.034	9.819	11.329	13.97	-798.30	23.40	-345.23	9.60	-16.74	2.31	-0.07	99.67	158.93	174.35	190.29	80.20	-0.133	-0.097
53.780	24.96	370.37	0.017	2.025	9.818	11.325	13.96	-800.23	21.56	-349.21	15.04	-26.31	2.29	-0.06	99.56	158.82	174.21	190.16	80.23	-0.133	-0.097
53.800	24.98	370.68	0.019	2.037	9.818	11.324	13.95	-806.88	21.37	-356.43	20.65	-29.12	2.26	-0.06	99.49	158.67	174.07	190.08	80.18	-0.133	-0.097
53.820	24.99	370.88	0.021	2.032	9.817	11.323	13.96	-811.54	23.83	-356.38	14.74	-29.69	2.28	-0.07	99.60	158.56	173.90	189.95	80.22	-0.133	-0.096
53.840	25.00	371.43	0.014	2.025	9.818	11.312	13.97	-815.69	27.30	-356.83	16.52	-34.27	2.29	-0.08	99.32	158.35	173.82	189.90	80.19	-0.132	-0.096
53.860	25.02	372.29	0.017	2.023	9.817	11.295	13.98	-814.18	28.96	-361.88	28.40	-29.09	2.25	-0.08	99.25	158.14	173.67	189.79	80.22	-0.131	-0.094
53.880	25.04	373.15	0.019	2.025	9.817	11.276	13.96	-805.09	29.68	-360.46	29.04	-15.48	2.23	-0.08	99.21	157.98	173.48	189.69	80.20	-0.129	-0.093
53.900	25.07	374.01	0.019	2.032	9.818	11.266	13.97	-795.33	28.90	-350.89	14.42	-11.39	2.27	-0.08	99.14	157.80	173.33	189.56	80.20	-0.129	-0.092
53.920	25.12	374.75	0.021	2.035	9.818	11.265	13.97	-791.97	26.22	-346.85	8.61	-17.03	2.28	-0.08	99.25	157.67	173.14	189.37	80.22	-0.128	-0.092
53.940	25.16	375.41	0.019	2.023	9.818	11.264	13.97	-794.35	23.93	-350.83	14.67	-24.34	2.26	-0.07	99.14	157.56	173.02	189.22	80.18	-0.128	-0.092
53.960	25.18	375.88	0.021	2.028	9.818	11.260	13.96	-798.68	22.78	-357.45	17.88	-28.82	2.23	-0.06	99.14	157.46	172.85	189.09	80.24	-0.128	-0.091
53.980	25.21	376.47	0.020	2.029	9.819	11.256	13.96	-796.18	24.56	-360.75	14.58	-29.57	2.21	-0.07	99.07	157.30	172.71	189.01	80.19	-0.128	-0.091
54.000	25.24	377.17	0.020	2.035	9.818	11.246	13.96	-796.57	30.04	-361.21	19.20	-30.24	2.21	-0.08	99.00	157.22	172.60	188.93	80.24	-0.127	-0.090
54.020	25.29	377.88	0.017	2.029	9.818	11.246	13.97	-801.16	32.80	-361.89	28.45	-28.50	2.21	-0.09	99.00	157.09	172.45	188.80	80.19	-0.127	-0.090
54.040	25.31	378.58	0.019	2.025	9.822	11.238	13.98	-793.07	31.63	-359.83	27.44	-15.78	2.20	-0.09	99.28	157.03	172.34	188.70	80.21	-0.126	-0.090
54.060	25.31	379.52	0.020	2.029	9.822	11.210	13.96	-778.29	30.79	-352.76	14.75	-7.43	2.21	-0.09	98.93	156.88	172.17	188.54	80.20	-0.124	-0.087
54.080	25.30	380.10	0.021	2.034	9.820	11.188	13.95	-774.31	29.65	-348.35	9.62	-15.07	2.22	-0.09	99.14	156.82	172.06	188.38	80.19	-0.122	-0.086
54.100	25.30	380.49	0.014	2.025	9.822	11.176	13.98	-776.07	27.88	-353.51	17.67	-23.52	2.20	-0.08	99.11	156.69	171.86	188.25	80.22	-0.121	-0.085
54.120	25.31	380.85	0.023	2.026	9.822	11.170	13.96	-780.60	26.95	-357.84	18.56	-25.21	2.18	-0.08	99.03	156.69	171.83	188.15	80.19	-0.121	-0.084
54.140	25.32	381.39	0.017	2.025	9.823	11.158	13.97	-783.41	29.43	-358.69	13.30	-29.01	2.18	-0.08	99.00	156.53	171.72	188.04	80.23	-0.120	-0.083
54.160	25.32	381.94	0.017	2.032	9.823	11.140	13.96	-781.70	33.55	-360.62	17.91	-31.52	2.17	-0.09	99.25	156.51	171.63	188.02	80.19	-0.118	-0.082
54.180	25.31	382.72	0.020	2.034	9.825	11.115	13.96	-775.96	36.49	-362.83	27.80	-23.10	2.14	-0.10	98.82	156.38	171.52	187.86	80.23	-0.116	-0.080
54.200	25.30	383.50	0.017	2.025	9.825	11.087	13.96	-765.37	37.87	-358.34	25.10	-10.24	2.14	-0.11	98.93	156.32	171.43	187.73	80.21	-0.114	-0.077
54.220	25.29	384.25	0.010	2.028	9.826	11.063	13.95	-757.66	37.37	-351.38	13.94	-9.51	2.16	-0.11	98.89	156.14	171.29	187.55	80.21	-0.112	-0.075
54.240	25.28	384.79	0.017	2.031	9.827	11.043	13.97	-755.18	33.98	-348.95	10.22	-17.43	2.16	-0.10	99.18	156.03	171.12	187.39	80.22	-0.110	-0.074
54.260	25.26	385.22	0.014	2.028	9.827	11.023	13.96	-755.03	29.36	-354.08	14.88	-22.41	2.13	-0.08	99.32	155.98	171.01	187.24	80.20	-0.109	-0.072
54.280	25.26	385.73	0.016	2.032	9.826	11.007	13.95	-757.06	30.47	-358.81	16.99	-23.82	2.11	-0.08	99.00	155.90	170.84	187.16	80.23	-0.107	-0.071
54.300	25.27	386.24	0.017	2.031	9.828	10.996	13.97	-756.30	37.31	-359.13	15.54	-26.54	2.11	-0.10	99.14	155.80	170.75	187.03	80.20	-0.106	-0.070
54.320	25.28	386.98	0.019	2.029	9.829	10.978	13.96	-751.21	43.32	-361.35	21.03	-28.17	2.08	-0.12	99.07	155.69	170.61	186.90	80.22	-0.105	-0.068
54.340	25.27	387.76	0.029	2.031	9.830	10.953	13.97	-744.12	45.19	-365.10	29.12	-22.66	2.04	-0.12	99.32	155.56	170.50	186.74	80.20	-0.103	-0.066
54.360	25.24	388.55	0.019	2.022	9.832	10.920	13.97	-730.87	44.60	-358.93	20.49	-10.42	2.04	-0.12	99.03	155.51	170.33	186.64	80.22	-0.100	-0.063
54.380	25.22	389.13	0.017	2.029	9.833	10.892	13.97	-719.26	46.23	-350.79	10.55	-8.61	2.05	-0.13	98.96	155.38	170.21	186.43	80.21	-0.097	-0.061
54.400	25.21	389.68	0.017	2.028	9.833	10.872	13.96	-717.75	46.55	-350.70	13.56	-19.01	2.05	-0.13	99.18	155.27	170.10	186.24	80.21	-0.096	-0.059
54.420	25.20	390.03	0.016	2.032	9.833	10.859	13.96	-719.50	44.13	-356.38	18.14	-24.85	2.02	-0.12	99.18	155.11	170.02	186.11	80.23	-0.095	-0.058
54.440	25.19	390.58	0.020	2.031	9.834	10.838	13.95	-716.33	45.10	-359.07	13.36	-27.74	1.99	-0.13	99.14	154.98	169.96	185.98	80.20	-0.093	-0.056
54.460	25.16	391.16	0.017	2.023	9.834	10.809	13.98	-704.56	51.46	-359.68	12.51	-30.39	1.96	-0.14	99.07	154.96	169.82	185.80	80.24	-0.090	-0.054
54.480	25.13	391.83	0.017	2.022	9.836	10.780	13.97	-690.82	59.84	-362.44	22.44	-26.68	1.91	-0.17	99.07	154.75	169.68	185.62	80.20	-0.088	-0.051
54.500	25.13	392.30	0.014	2.029	9.838	10.766	13.97	-680.43	66.05	-361.85	28.45	-18.34	1.88	-0.18	98.96	154.61	169.56	185.46	80.22	-0.086	-0.050
54.520	25.11	392.81	0.019	2.028	9.838	10.744	13.97	-669.02	66.67	-355.30	18.89	-11.17	1.88	-0.19	98.79	154.38	169.42	185.17	80.20	-0.084	-0.048
54.540	25.08	393.12	0.004	2.025	9.839	10.721	13.96	-656.25	64.33	-349.01	8.74	-12.14	1.88	-0.18	98.75	154.22	169.25	184.86	80.20	-0.082	-0.046
54.560	25.05	393.31	0.019	2.028	9.838	10.703	13.98	-648.11	62.07	-351.72	11.43	-21.48	1.84	-0.18	99.07	154.04	169.05	184.55	80.22	-0.081	-0.044
54.580	25.03	393.51	0.011	2.031	9.839	10.689	13.97	-643.62	60.92	-358.66	16.05	-23.86	1.79	-0.17	99.07	153.96	168.85	184.29	80.20	-0.080	-0.043
54.600	25.06	393.94	0.014	2.020	9.842	10.691	13.95	-640.25	65.77	-359.88	13.79	-24.92	1.78	-0.18	98.79	153.75	168.68	183.97	80.23	-0.079	-0.043
54.620	25.11	394.56	0.020	2.025	9.842	10.696	13.97	-637.65	72.31	-360.50	15.69	-32.21	1.77	-0.20	99.00	153.67	168.51	183.71	80.18	-0.080	-0.044
54.640	25.14	395.31	0.019	2.026	9.843	10.690	13.96	-625.54	74.83	-365.00	24.43	-28.21	1.71	-0.21	98.54	153.40	168.29	183.40	80.24	-0.079	-0.043
54.660	25.13	396.21	0.017	2.023	9.846	10.662	13.97	-602.46	74.67	-362.61	20.73	-11.71	1.66	-0.21	98.40	153.14	168.14	183.01	80.19	-0.076	-0.040
54.680	25.12	397.07	0.019	2.015	9.849	10.631	13.97	-586.38	76.31	-354.32	9.82	-7.38	1.65	-0.22	98.40	153.01	167.95	182.62	80.22	-0.074	-0.038
54.700	25.13	397.69	0.019	2.026	9.847	10.618	13.97	-580.78	77.75	-351.85	11.03	-15.10	1.65	-0.22	98.26	152.80	167.69	182.17	80.21	-0.073	-0.037
54.720	25.15	398.43	0.021	2.035	9.846	10.611	13.97	-576.81	72.30	-356.28	14.34	-20.55	1.62	-0.20	98.72	152.64	167.41	181.76	80.19	-0.072	-0.036
54.740	25.19	399.25	0.020	2.031	9.847	10.602	13.96	-571.97	67.60	-361.01	11.87	-24.61	1.58	-0.19	98.47	152.43	167.24	181.37	80.23	-0.071	-0.035
54.760	25.20	400.04	0.017	2.032	9.850	10.587	13.97	-553.75	71.19	-363.39	10.49	-25.83	1.52	-0.20	98.04	152.25	166.93	181.00	80.19	-0.070	-0.034
54.780	25.19	400.90	0.017	2.026	9.852	10.559	13.98	-527.13	80.16	-366.64	18.84	-21.75	1.44	-0.22	98.01	152.06	166.67	180.56	80.23	-0.067	-0.031
54.800	25.18	401.44	0.016	2.031	9.854	10.543	13.97	-506.16	85.48	-367.33	27.18	-14.21	1.38	-0.23	97.94	151.83	166.41	180.17	80.19	-0.065	-0.030
54.820	25.19	401.91	0.017	2.029	9.857	10.532	13.97	-495.43	83.29	-360.26	19.03	-5.69	1.38	-0.23	97.76	151.56	166.02	179.64	80.22	-0.064	-0.029
54.840	25.17	402.22	0.014	2.025	9.860	10.516	13.96	-489.11	78.43	-352.88	6.84	-8.06	1.39	-0.22	97.87	151.33	165.71	179.12	80.20	-0.062	-0.027
54.860	25.14	402.65	0.014	2.025	9.860	10.492	13.96	-471.08	75.99	-355.47	8.84	-13.28	1.33	-0.21	97.97	151.09	165.31	178.71	80.21	-0.060	-0.025
54.880	25.12	403.04	0.014	2.028	9.862	10.475	13.97	-444.83	73.76	-360.43	10.15	-12.86	1.23	-0.20	97.76	150.75	164.97	178.18	80.22	-0.058	-0.023
54.900	25.12	403.32	0.019	2.035	9.862	10.468	13.97	-429.21	76.61	-360.24	5.95	-18.22	1.19	-0.21	97.73	150.51	164.57	177.77	80.20	-0.058	-0.023
54.920	25.11	403.47	0.016	2.028	9.865	10.461	13.96	-415.43	82.14	-362.25	12.88	-23.82	1.15	-0.23	97.80	150.25	164.26	177.35	80.22	-0.057	-0.022
54.940	25.11	403.67	0.017	2.026	9.866	10.454	13.97	-392.20	83.80	-365.12	21.97	-16.55	1.07	-0.23	97.76	149.88	163.89	176.83	80.19	-0.056	-0.021
54.960	25.10	403.83	0.010	2.020	9.869	10.447	13.96	-368.89	84.71	-361.47	20.50	-4.35	1.02	-0.23	97.87	149.69	163.55	176.36	80.24	-0.055	-0.021
54.980	25.09	403.90	0.010	2.016	9.872	10.442	13.97	-348.43	84.79	-353.06	11.81	0.25	0.99	-0.24	97.69	149.40	163.21	175.89	80.19	-0.055	-0.020
55.000	25.07	404.14	0.007	2.023	9.872	10.427	13.95	-329.60	83.50	-349.59	9.79	-4.02	0.94	-0.24	97.62	149.09	162.90	175.31	80.19	-0.053	-0.019
55.020	25.06	404.45	0.007	2.026	9.872	10.413	13.97	-307.58	79.26	-354.66	12.48	-10.31	0.87	-0.22	97.69	148.85	162.50	174.82	80.19	-0.052	-0.018
55.040	25.04	404.88	0.005	2.022	9.874	10.394	13.97	-278.84	75.14	-359.92	9.40	-12.08	0.77	-0.21	97.83	148.62	162.30	174.35	80.18	-0.050	-0.016
55.060	25.02	405.35	0.010	2.023	9.875	10.374	13.97	-250.21	78.20	-361.22	8.46	-14.46	0.69	-0.22	97.83	148.35	161.96	173.83	80.20	-0.048	-0.014
55.080	25.01	405.74	0.005	2.019	9.877	10.360	13.96	-224.66	83.55	-363.17	17.52	-14.89	0.62	-0.23	97.97	148.06	161.71	173.33	80.16	-0.047	-0.012
55.100	25.01	406.09	0.008	2.020	9.878	10.352	13.95	-199.05	85.56	-362.92	24.87	-6.89	0.55	-0.24	97.94	147.83	161.48	172.78	80.20	-0.046	-0.012
55.120	25.02	406.45	0.010	2.023	9.881	10.347	13.98	-175.70	83.94	-355.16	18.03	1.67	0.49	-0.24	97.90	147.59	161.11	172.21	80.16	-0.045	-0.011
55.140	25.02	406.99	0.007	2.022	9.882	10.330	13.97	-148.72	79.97	-347.73	8.83	1.04	0.43	-0.23	97.94	147.41	160.94	171.61	80.20	-0.043	-0.010
55.160	25.01	407.77	0.011	2.025	9.882	10.308	13.96	-115.98	75.87	-349.03	8.44	-3.90	0.33	-0.22	97.87	147.17	160.66	170.98	80.17	-0.041	-0.008
55.180	25.00	408.59	0.004	2.020	9.882	10.285	13.97	-85.53	73.79	-353.73	11.75	-6.71	0.24	-0.21	97.94	146.91	160.40	170.33	80.19	-0.039	-0.005
55.200	24.99	409.06	0.007	2.019	9.884	10.268	13.95	-65.95	73.64	-355.62	11.32	-10.96	0.19	-0.21	98.04	146.70	160.23	169.71	80.19	-0.037	-0.004
55.220	24.99	409.34	0.007	2.019	9.884	10.260	13.96	-53.54	73.06	-357.49	13.44	-13.45	0.15	-0.20	98.15	146.48	160.03	168.97	80.17	-0.037	-0.003
55.240	25.00	409.53	0.008	2.025	9.884	10.260	13.97	-46.17	72.76	-357.12	19.47	-8.59	0.13	-0.20	98.04	146.22	159.84	168.24	80.20	-0.037	-0.003
55.260	25.00	409.61	0.005	2.020	9.887	10.257	13.97	-39.31	70.86	-351.86	17.69	3.03	0.11	-0.20	97.80	145.98	159.67	167.49	80.16	-0.036	-0.003
55.280	24.99	409.77	0.005	2.020	9.887	10.250	13.97	-24.00	70.01	-343.36	10.01	5.04	0.07	-0.20	97.73	145.83	159.52	166.73	80.20	-0.035	-0.002
55.300	24.98	410.04	0.008	2.022	9.885	10.237	13.97	-5.02	68.01	-341.78	6.37	-2.26	0.01	-0.20	97.58	145.64	159.33	166.00	80.16	-0.034	-0.001
55.320	24.96	410.39	0.013	2.028	9.886	10.221	13.97	11.86	63.04	-348.26	8.05	-4.14	-0.03	-0.18	97.51	145.41	159.18	165.35	80.19	-0.033	0.001
55.340	24.95	410.63	0.011	2.020	9.886	10.212	13.96	26.53	61.21	-354.46	9.93	-4.73	-0.07	-0.17	97.48	145.25	158.99	164.70	80.18	-0.032	0.002
55.360	24.95	410.82	0.011	2.019	9.887	10.209	13.98	45.89	62.44	-359.62	13.48	-8.76	-0.13	-0.17	97.48	145.01	158.82	164.04	80.16	-0.032	0.002
55.380	24.97	411.10	0.008	2.018	9.886	10.209	13.95	64.64	62.78	-364.89	20.94	-5.13	-0.18	-0.17	97.48	144.77	158.67	163.47	80.18	-0.032	0.002
55.400	24.99	411.41	0.005	2.020	9.888	10.208	13.97	81.44	61.12	-363.61	19.11	5.11	-0.22	-0.17	97.37	144.56	158.45	162.92	80.15	-0.031	0.002
55.420	25.00	411.92	0.005	2.015	9.890	10.200	13.97	101.25	57.48	-356.61	5.85	11.04	-0.28	-0.16	97.34	144.35	158.19	162.40	80.19	-0.030	0.003
55.440	25.03	412.62	0.008	2.020	9.891	10.195	13.98	124.48	54.78	-353.88	-1.03	8.70	-0.35	-0.15	97.23	144.09	157.99	161.90	80.14	-0.030	0.003
55.460	25.07	413.36	0.008	2.019	9.893	10.195	13.96	146.20	52.36	-357.70	0.91	0.17	-0.41	-0.15	97.12	144.01	157.77	161.51	80.17	-0.030	0.004
55.480	25.09	414.14	0.011	2.019	9.896	10.184	13.96	168.67	48.49	-364.10	4.02	-1.71	-0.46	-0.13	96.98	143.88	157.51	161.17	80.15	-0.028	0.005
55.500	25.11	414.81	0.016	2.022	9.899	10.174	13.98	191.67	46.51	-367.02	5.23	1.08	-0.52	-0.13	96.95	143.70	157.23	160.91	80.15	-0.027	0.006
55.520	25.13	415.63	0.008	2.019	9.903	10.160	13.97	209.07	46.89	-368.93	12.17	-1.06	-0.57	-0.13	96.98	143.56	156.92	160.63	80.15	-0.025	0.007
55.540	25.14	416.45	0.011	2.023	9.907	10.145	13.97	228.08	44.91	-365.90	16.56	6.80	-0.62	-0.12	96.98	143.33	156.63	160.55	80.13	-0.023	0.008
55.560	25.15	417.39	0.008	2.012	9.910	10.125	13.96	254.52	41.56	-356.95	9.64	19.88	-0.71	-0.12	96.81	143.22	156.26	160.24	80.15	-0.021	0.010
55.580	25.17	418.56	0.013	2.016	9.913	10.106	13.97	276.58	39.51	-350.87	1.55	14.60	-0.79	-0.11	96.77	142.96	155.89	160.05	80.12	-0.019	0.012
55.600	25.19	419.65	0.013	2.022	9.915	10.088	13.96	298.79	35.39	-351.55	-2.08	5.85	-0.85	-0.10	96.84	142.64	155.58	159.87	80.15	-0.017	0.014
55.620	25.19	420.59	0.013	2.018	9.918	10.066	13.96	324.79	31.38	-354.49	-0.92	3.20	-0.92	-0.09	96.66	142.51	155.30	159.79	80.12	-0.015	0.016
55.640	25.20	421.49	0.013	2.023	9.919	10.047	13.97	345.01	30.19	-356.72	4.68	0.24	-0.97	-0.08	96.49	142.22	154.93	159.61	80.14	-0.013	0.018
55.660	25.18	422.23	0.010	2.018	9.922	10.024	13.97	366.61	27.47	-359.43	10.67	2.60	-1.02	-0.08	96.66	142.12	154.62	159.53	80.14	-0.010	0.021
55.680	25.16	423.02	0.020	2.020	9.924	9.998	13.97	389.67	25.07	-358.60	12.72	9.91	-1.09	-0.07	96.52	141.88	154.42	159.43	80.12	-0.007	0.023
55.700	25.15	423.68	0.014	2.016	9.926	9.979	13.95	410.54	22.59	-352.14	6.92	17.73	-1.17	-0.06	96.45	141.64	154.08	159.32	80.15	-0.005	0.025
55.720	25.14	424.46	0.013	2.018	9.928	9.954	13.98	438.06	19.55	-345.18	-4.19	22.46	-1.27	-0.06	96.49	141.51	153.85	159.19	80.12	-0.003	0.028
55.740	25.11	425.28	0.020	2.022	9.928	9.925	13.97	464.50	18.94	-344.35	-7.77	12.81	-1.35	-0.06	96.49	141.38	153.68	159.04	80.15	0.000	0.031
55.760	25.06	425.83	0.013	2.020	9.928	9.893	13.98	491.68	17.61	-347.70	-3.45	2.44	-1.41	-0.05	96.35	141.30	153.54	159.06	80.11	0.004	0.034
55.780	25.01	426.18	0.019	2.016	9.930	9.863	13.98	520.26	15.83	-351.57	0.52	2.65	-1.48	-0.05	95.92	141.17	153.37	159.06	80.13	0.007	0.037
55.800	24.96	426.42	0.014	2.016	9.930	9.837	13.97	543.11	13.58	-355.04	4.77	3.31	-1.53	-0.04	96.52	141.20	153.26	159.09	80.11	0.009	0.040
55.820	24.90	426.57	0.020	2.016	9.931	9.809	13.97	565.84	11.67	-354.34	9.69	9.29	-1.60	-0.03	96.52	141.09	153.12	159.06	80.12	0.012	0.043
55.840	24.84	426.77	0.020	2.020	9.931	9.784	13.98	589.46	12.42	-347.17	5.75	19.90	-1.70	-0.04	96.52	141.07	153.00	159.06	80.12	0.015	0.046
55.860	24.80	427.24	0.014	2.015	9.932	9.755	13.97	612.80	12.22	-340.59	-5.06	20.91	-1.80	-0.04	96.56	141.04	152.97	159.09	80.11	0.018	0.049
55.880	24.76	427.90	0.019	2.023	9.932	9.726	13.98	640.09	9.73	-340.48	-13.51	13.98	-1.88	-0.03	96.95	141.09	152.95	159.17	80.13	0.021	0.052
55.900	24.72	428.60	0.019	2.019	9.933	9.693	13.98	664.50	8.41	-344.63	-11.98	4.28	-1.93	-0.02	96.95	141.14	152.89	159.35	80.09	0.025	0.055
55.920	24.70	429.43	0.024	2.019	9.933	9.666	13.98	683.84	9.35	-349.63	-4.55	-0.61	-1.96	-0.03	96.77	141.17	152.89	159.43	80.12	0.028	0.058
55.940	24.69	430.36	0.021	2.019	9.933	9.641	13.96	702.76	9.76	-352.66	1.94	3.33	-1.99	-0.03	96.84	141.25	152.95	159.66	80.10	0.030	0.061
55.960	24.67	431.50	0.020	2.019	9.933	9.608	13.97	716.70	8.96	-352.10	6.09	9.00	-2.04	-0.03	96.45	141.30	153.00	159.92	80.12	0.034	0.065
55.980	24.66	432.90	0.021	2.016	9.933	9.574	13.97	726.16	8.10	-346.36	1.14	16.63	-2.10	-0.02	96.95	141.41	153.09	160.13	80.10	0.038	0.069
56.000	24.66	434.66	0.029	2.016	9.934	9.534	13.99	734.70	9.31	-339.66	-11.40	20.01	-2.16	-0.03	97.09	141.56	153.23	160.39	80.11	0.042	0.073
56.020	24.65	436.89	0.021	2.019	9.931	9.483	13.97	742.28	11.07	-338.70	-16.88	11.48	-2.19	-0.03	97.09	141.70	153.43	160.65	80.12	0.047	0.079
56.040	24.67	439.35	0.024	2.013	9.935	9.435	13.96	750.63	9.52	-343.01	-12.45	2.15	-2.19	-0.03	97.05	141.83	153.63	160.99	80.09	0.053	0.084
56.060	24.69	441.81	0.021	2.013	9.933	9.393	13.96	760.94	7.51	-347.61	-5.65	-0.50	-2.19	-0.02	96.91	142.01	153.85	161.33	80.13	0.058	0.089
56.080	24.72	444.24	0.021	2.022	9.934	9.352	13.96	769.01	5.24	-349.15	0.60	2.49	-2.20	-0.02	96.81	142.20	154.17	161.72	80.09	0.062	0.094
